node,degree_centrality,closeness,betweenness,clustering_coeff,k_shell
134,0.00623838598354128,0.2958988707790918,0.00041774808843624364,0.34135060129509714,30
135,0.0030528271834350945,0.22469507653591136,4.214413201480933e-05,0.5849802371541502,17
136,0.002256437483408548,0.24621998721101657,2.9326350451977767e-05,0.5,17
137,0.008494823466949828,0.324873594236758,0.0032365947303256066,0.16865079365079366,26
138,0.003849216883461641,0.26624331783394695,2.0448549088234384e-06,0.24630541871921183,27
139,0.004247411733474914,0.2629398640335399,0.001205527117101169,0.07459677419354839,14
140,0.0034510220334483675,0.21352966308726312,9.698349008581557e-07,0.8338461538461538,22
141,0.0002654632333421821,0.22203235168039193,0.0,1.0,2
142,0.0009291213166976375,0.17835525269499605,1.8888266679279046e-06,0.7142857142857143,7
143,0.013671356517122379,0.31005859998519425,0.0006521071455415305,0.09880068532267276,26
144,0.0029200955667640035,0.20238635794750934,3.51962437471194e-05,0.2554112554112554,13
145,0.0005309264666843643,0.18693907548742927,0.0,1.0,4
146,0.003981948500132732,0.2659767508276053,0.0005204410215393291,0.367816091954023,17
147,0.016591452083886384,0.19031100968772702,0.00025602217282958464,0.23729032258064517,32
148,0.0034510220334483675,0.25206905736029045,7.736163509133198e-05,0.2553846153846154,16
149,0.0074329705335811,0.3021245253308209,0.0021262455875856213,0.23636363636363636,26
150,0.0073002389169100085,0.25478012720139787,0.0002510391290114884,0.21481481481481482,17
151,0.0014600477833820018,0.2375165505522499,2.5939611484664543e-05,0.2727272727272727,9
152,0.0034510220334483675,0.29949693242248393,6.849167659132854e-06,0.563076923076923,26
154,0.0002654632333421821,0.2688706240247537,3.911851471663234e-05,0.0,2
155,0.0006636580833554553,0.2470049084693103,2.124784203917695e-05,0.5,5
156,0.002389169100079639,0.24605708943581905,0.001018096347325007,0.2549019607843137,13
157,0.00252190071675073,0.24917277950036212,0.0004289503218578666,0.17543859649122806,14
158,0.00371648526679055,0.22528032629610548,0.00030197356485830957,0.10317460317460317,16
159,0.0015927794000530928,0.23088139223530466,1.8135038219756836e-05,0.3939393939393939,11
160,0.005972922750199098,0.26919172747701253,0.000573640264838257,0.07272727272727272,16
161,0.004778338200159278,0.26255932981450086,1.3437826675435034e-05,0.2111111111111111,25
162,0.00623838598354128,0.2900376594262189,0.0007093068424386073,0.2645698427382054,21
163,0.00013273161667109106,0.19997058401604456,0.0,0.0,1
164,0.0002654632333421821,0.19834424333755027,0.00026377171134557727,0.0,1
165,0.0006636580833554553,0.24551294892711523,2.2083214469590612e-07,0.8,5
166,0.004114680116803823,0.21841395976171044,0.0005537306410562738,0.2,16
167,0.0027873639500929125,0.29767511660176127,0.0004236194147585267,0.3,19
168,0.0006636580833554553,0.22470186429159925,4.953929417256579e-06,0.3,5
169,0.012078577117069287,0.29569889936970023,0.0003388511054920816,0.3941391941391941,45
170,0.004114680116803823,0.2952997663124701,1.4582740668649473e-05,0.5311827956989247,29
171,0.0014600477833820018,0.23073099490181803,7.492929617743599e-06,0.2727272727272727,11
172,0.0005309264666843643,0.1908334397261227,0.0,1.0,4
173,0.0006636580833554553,0.2690262148231332,1.9746094917289354e-05,0.4,5
174,0.0034510220334483675,0.25489362667551263,0.00012913747347590985,0.3415384615384615,19
175,0.0005309264666843643,0.27341686504851354,4.0706164798235055e-05,0.6666666666666666,4
177,0.00252190071675073,0.20902337474413563,6.70602858551098e-05,0.6257309941520468,17
178,0.00013273161667109106,0.2296269506882601,0.0,0.0,1
179,0.0015927794000530928,0.19517477404541497,4.42718639049468e-05,0.6060606060606061,10
180,0.0005309264666843643,0.190676898581,7.995743620723255e-07,0.6666666666666666,4
181,0.0002654632333421821,0.2306236881420274,0.0,1.0,2
182,0.002256437483408548,0.2112134995497859,3.842573536431209e-05,0.6838235294117647,15
183,0.012078577117069287,0.28524392428748746,2.6549726012316918e-05,0.3252747252747253,42
184,0.0011945845500398195,0.27014003318121704,1.276252804698994e-06,0.4722222222222222,9
185,0.002256437483408548,0.2782339273451339,1.7106814345238417e-05,0.5808823529411765,17
186,0.0031855588001061855,0.24689012923675022,0.0002814457960989211,0.4492753623188406,14
187,0.002256437483408548,0.19541576853837775,2.724169949839419e-05,0.41911764705882354,15
188,0.0009291213166976375,0.27184803061343504,5.47544665870116e-08,0.5714285714285714,7
189,0.00371648526679055,0.24277247343727962,0.000596660582220868,0.37566137566137564,25
190,0.0017255110167241838,0.22238417285472406,4.216909225500192e-06,0.5769230769230769,10
191,0.0003981948500132732,0.20658517507206606,2.685257970919007e-08,0.6666666666666666,3
192,0.00862755508362092,0.30045263213009693,3.626527084020796e-05,0.38798076923076924,45
193,0.003981948500132732,0.2323816993234656,0.0002110608307594728,0.25057471264367814,16
194,0.0010618529333687285,0.27876572400572686,2.057554542405649e-06,0.5714285714285714,8
195,0.012078577117069287,0.2696015155362381,0.002152654730198909,0.09474969474969475,17
196,0.0013273161667109105,0.275901550951217,0.0002137493614045899,0.37777777777777777,8
197,0.0046456065834881875,0.2728552075728994,0.0024316385423778335,0.11932773109243698,16
198,0.0013273161667109105,0.2672477208222186,3.8131128345543273e-06,0.7333333333333333,10
199,0.002123705866737457,0.21741803500657111,4.133341653540429e-05,0.13333333333333333,13
200,0.0035837536501194586,0.25080267764666564,0.00010558748723757997,0.22792022792022792,17
201,0.007565702150252191,0.30235786405612824,5.5153316813513424e-05,0.40852130325814534,41
202,0.00504380143350146,0.27100615053174515,0.0006830353249886545,0.11095305832147938,17
203,0.001990974250066366,0.24249546239958306,3.547010275278251e-06,0.47619047619047616,13
204,0.005574727900185825,0.2266877705069579,0.0007847572508168056,0.35423925667828104,18
205,0.0009291213166976375,0.25194952456202996,2.3439494875017298e-05,0.14285714285714285,7
206,0.004247411733474914,0.2218138550022309,2.4020096006214718e-05,0.6149193548387096,23
208,0.0014600477833820018,0.21350514692283962,4.144777240037496e-05,0.38181818181818183,11
209,0.0029200955667640035,0.24051171512415723,0.0004180356130412789,0.2987012987012987,15
210,0.00013273161667109106,0.1882924719938439,0.0,0.0,1
211,0.005972922750199098,0.2788388744056384,4.678411231104274e-05,0.30303030303030304,26
212,0.009822139633660739,0.2781714963965898,0.00018063260700014648,0.3187708256201407,28
213,0.0031855588001061855,0.2931236528075666,1.858291876020975e-05,0.40217391304347827,23
214,0.0006636580833554553,0.24128408633854972,1.698813229596645e-05,0.7,4
215,0.0014600477833820018,0.2534518813426745,2.0518006034376892e-05,0.3090909090909091,11
216,0.00371648526679055,0.21318694831460291,2.487702318292374e-05,0.582010582010582,20
217,0.004512874966817096,0.2765477865057371,2.444537752970952e-05,0.1586452762923351,26
218,0.0010618529333687285,0.24752273846610132,1.685752141698845e-07,0.6428571428571429,8
219,0.002389169100079639,0.2144345541295206,0.000268003503022761,0.3660130718954248,15
220,0.005972922750199098,0.3000042677117371,9.519862846569686e-06,0.6444444444444445,43
221,0.0029200955667640035,0.1797213156867887,4.836233292862414e-07,0.7272727272727273,22
222,0.001858242633395275,0.21362164886975332,0.000195253362978646,0.17582417582417584,11
223,0.0049110698168303695,0.28380731098648593,0.0015997106731413357,0.24474474474474475,18
224,0.0005309264666843643,0.2675745823103281,1.2685405773170542e-05,0.0,4
225,0.00504380143350146,0.27937298830590834,0.0001387278160868743,0.34708392603129445,24
226,0.004114680116803823,0.2918928624433862,6.724799638398498e-05,0.2172043010752688,24
227,0.0002654632333421821,0.23133376294224078,1.097563096282243e-05,0.0,2
229,0.00504380143350146,0.2742434765197364,2.5633237825912552e-05,0.2119487908961593,23
230,0.0013273161667109105,0.18162586838025127,2.819857636747329e-06,0.4222222222222222,8
231,0.0010618529333687285,0.1816924158783754,3.145018462935651e-06,0.17857142857142858,7
232,0.00013273161667109106,0.00013273161667109106,0.0,0.0,1
233,0.00252190071675073,0.29265081691957395,4.93773140128462e-07,0.8421052631578947,19
234,0.0007963897000265464,0.2194190505499944,3.8629334815203535e-05,0.6666666666666666,4
235,0.005707459516856916,0.3015121934999923,2.44632686397797e-05,0.4440753045404208,36
236,0.002256437483408548,0.2493816278420495,5.489902160160244e-05,0.6764705882352942,16
237,0.001990974250066366,0.1998040671979373,2.6270722086095487e-05,0.26666666666666666,12
238,0.0031855588001061855,0.2661099675745854,5.5789104171073525e-05,0.644927536231884,19
239,0.0014600477833820018,0.22427503508547336,1.6564252153258986e-05,0.2727272727272727,11
240,0.008362091850278737,0.2999800699163095,3.226905053457064e-05,0.3870967741935484,42
241,0.0043801433501460055,0.25838216665432856,0.00041387982014803344,0.13446969696969696,17
242,0.0031855588001061855,0.22780551922224704,0.0002104389871312335,0.10507246376811594,16
243,0.00252190071675073,0.27232576018323246,6.072269167940252e-07,0.7251461988304093,19
244,0.002389169100079639,0.2481834377780124,0.00010339038827065354,0.2222222222222222,15
245,0.0009291213166976375,0.2812639270076689,2.5182119996907138e-06,0.42857142857142855,7
246,0.001990974250066366,0.26186607335486045,4.4428202099276586e-05,0.4380952380952381,13
247,0.003849216883461641,0.22193960356988843,4.849239058602719e-06,0.4088669950738916,18
248,0.006105654366870189,0.28208524455401457,5.581991197565417e-05,0.2599033816425121,26
249,0.0046456065834881875,0.19289211694530395,6.168550282537787e-05,0.47058823529411764,18
250,0.0030528271834350945,0.28113636002890663,0.00044016052534448074,0.33992094861660077,14
251,0.0005309264666843643,0.22831596469028548,0.0,1.0,4
252,0.0046456065834881875,0.2280429766890922,3.108333469856772e-05,0.7394957983193278,22
253,0.0005309264666843643,0.23320497283812422,0.0,1.0,4
254,0.0015927794000530928,0.29021872078208394,1.1457613181921178e-05,0.45454545454545453,11
255,0.0010618529333687285,0.17865940850374237,7.615948138658161e-08,0.7142857142857143,7
256,0.007963897000265464,0.21352353351833764,0.00040143929105163474,0.20508474576271185,18
257,0.0009291213166976375,0.1806729612252808,3.102170884458109e-05,0.2857142857142857,6
258,0.03172285638439076,0.3093622447864253,0.0009435490987191074,0.13132449632572693,45
259,0.0033182904167772765,0.29263930339306043,5.31479320713652e-05,0.42,22
260,0.0460578709848686,0.3139717957724372,0.0013795630380727636,0.12790058469790608,45
261,0.00504380143350146,0.27586062207553813,6.174022342549583e-05,0.3029871977240398,29
262,0.0054419962835147336,0.2849052326353918,4.8395783394715654e-05,0.3,26
263,0.0006636580833554553,0.178990442371798,0.0002651291423414674,0.5,4
264,0.002654632333421821,0.28076494974690713,0.00023858866110349324,0.33157894736842103,16
265,0.0002654632333421821,0.2236075699276961,0.0,1.0,2
266,0.00623838598354128,0.2950420774124315,0.0003843239841575964,0.2590194264569843,28
267,0.004247411733474914,0.2693379372721444,1.8572761471512714e-06,0.5040322580645161,30
268,0.00252190071675073,0.2215034041167568,0.0005963483125865246,0.2046783625730994,10
269,0.010485797717016195,0.3086946303803457,0.0004409737422014441,0.2041544952937358,34
270,0.0007963897000265464,0.23945870693895663,2.5036661485344794e-05,0.3333333333333333,6
271,0.0014600477833820018,0.20027748555855707,3.152901167795876e-05,0.6,8
272,0.0031855588001061855,0.29341271798527907,5.143764925683455e-06,0.6086956521739131,23
273,0.004778338200159278,0.20622434261123987,1.6627498784373198e-05,0.4793650793650794,19
274,0.0006636580833554553,0.25752339750882186,2.9533407835343763e-07,0.7,5
275,0.011414919033713831,0.24643207704892692,0.0001899795653131323,0.3192886456908345,25
276,0.004512874966817096,0.30790238486815175,9.767923199200296e-05,0.3065953654188948,24
277,0.0005309264666843643,0.1944553438681588,0.0002648090780846042,0.3333333333333333,2
278,0.0006636580833554553,0.23999179885283636,2.740864383391304e-06,0.6,5
279,0.0009291213166976375,0.18139112379946862,2.6066098511065857e-08,0.6666666666666666,7
280,0.0011945845500398195,0.22694367261547504,6.11065381751298e-05,0.5,7
281,0.008229360233607645,0.2630793596111201,0.00011649437214429037,0.5811739820200952,39
282,0.0017255110167241838,0.22972623656211774,0.0003648135752268122,0.358974358974359,11
283,0.0070347756835678265,0.30119476083757735,0.00024073132380967688,0.2960812772133527,28
284,0.004247411733474914,0.21479369949883945,0.00045939408254364793,0.4637096774193548,18
285,0.0009291213166976375,0.279393975646802,4.513293565005748e-08,0.7619047619047619,7
286,0.0014600477833820018,0.19962175443198996,3.0355063494498155e-05,0.6363636363636364,8
287,0.006105654366870189,0.3161469658978583,0.0003901738163041934,0.15845410628019324,26
288,0.0002654632333421821,0.22550570906911657,3.808283291222886e-06,0.0,2
289,0.0011945845500398195,0.25540124342963916,0.0001971258578229624,0.08333333333333333,7
290,0.002654632333421821,0.28267484280781374,1.3885571846046996e-06,0.6,18
291,0.0006636580833554553,0.25604302136397405,3.206962345086489e-07,0.4,5
292,0.0002654632333421821,0.18355309973459705,5.830921268609501e-07,0.0,2
293,0.0007963897000265464,0.2491477412039796,1.1106761513806962e-05,0.4,4
294,0.002123705866737457,0.26128656082776486,1.5183966084207034e-07,0.7166666666666667,16
295,0.0027873639500929125,0.25796101313143094,1.7858396777458346e-05,0.49047619047619045,18
296,0.0011945845500398195,0.2690456763354003,2.1617551316513546e-05,0.4166666666666667,7
297,0.002654632333421821,0.1866482438433406,8.396068740319296e-07,0.6736842105263158,17
298,0.0015927794000530928,0.19468437233085065,3.3457732130906866e-05,0.5909090909090909,11
299,0.0027873639500929125,0.2941669624948513,2.9946006191677153e-05,0.3380952380952381,21
300,0.0011945845500398195,0.19237827010590483,6.984471087787457e-06,0.8611111111111112,8
301,0.00371648526679055,0.258858737207058,0.00035990357970761125,0.3333333333333333,15
302,0.0009291213166976375,0.24194333247608674,4.1934521084972055e-05,0.23809523809523808,7
303,0.0005309264666843643,0.17561812805205548,0.0002639979969936241,0.3333333333333333,3
304,0.0326519777010884,0.3177269579960194,0.008174315867793429,0.12311265969802555,45
305,0.02136979028404566,0.3294492786626278,0.007106252442396896,0.09650621118012423,27
306,0.00371648526679055,0.2911616163794109,0.00015895205700398095,0.24074074074074073,22
307,0.002389169100079639,0.18807347189999518,2.4856360799550094e-07,0.8300653594771242,16
308,0.009556676400318556,0.28723763568291666,0.0002676337110862894,0.19405320813771518,26
309,0.006636580833554553,0.2911046420493429,0.00010093512544721096,0.28816326530612246,37
310,0.0051765330501725515,0.2610481439476665,0.00073962225545188,0.27800269905533065,14
311,0.0007963897000265464,0.24201417971839304,1.0782863827151839e-05,0.5333333333333333,6
312,0.0017255110167241838,0.30019799070323716,1.4009140311741437e-05,0.5128205128205128,13
313,0.0009291213166976375,0.27669180573763386,2.4088642309435616e-05,0.47619047619047616,7
314,0.0046456065834881875,0.2087242420418332,0.0001198291279229564,0.5495798319327732,18
315,0.009158481550305284,0.2331538041452155,0.0018753763644453782,0.2885763000852515,19
316,0.007167507300238917,0.24624444048216673,0.0008844959998153254,0.44234800838574423,25
317,0.0014600477833820018,0.2852548632322753,1.2689039766970944e-05,0.6727272727272727,11
318,0.0010618529333687285,0.28027830037472434,2.6464911564213706e-08,0.8928571428571429,8
319,0.009025749933634192,0.2982360696702141,4.218025314021122e-05,0.30684811237928006,36
320,0.003981948500132732,0.2882729067800182,5.224617089557261e-06,0.4689655172413793,28
321,0.00252190071675073,0.28909078171958064,1.7863208887547323e-05,0.4269005847953216,18
322,0.0067693124502256445,0.31207492400439735,0.0013575808584596442,0.47215686274509805,39
323,0.0006636580833554553,0.1770392910542618,2.0168401843376353e-08,0.6,5
324,0.007167507300238917,0.23750138298300746,0.00013152879625304167,0.45772187281621246,25
325,0.0010618529333687285,0.24506806186230926,4.611524877172048e-05,0.32142857142857145,8
326,0.002256437483408548,0.26376970970371666,0.0002497938975063947,0.36764705882352944,11
327,0.0033182904167772765,0.22612956203699186,0.0002966047200582277,0.49333333333333335,14
328,0.012742235200424742,0.2434319221640532,0.0002517583762844346,0.2787280701754386,25
329,0.0034510220334483675,0.2559461087896501,2.8427955011061694e-05,0.6307692307692307,20
330,0.001990974250066366,0.21446546762519997,5.5382600600104114e-05,0.5047619047619047,9
331,0.005707459516856916,0.26239261371683403,0.00016827248913871466,0.3233665559246955,21
332,0.0009291213166976375,0.1822265565948409,3.334753890314335e-06,0.47619047619047616,7
333,0.0009291213166976375,0.23191076303687755,5.482945120708239e-06,0.5714285714285714,7
334,0.0007963897000265464,0.2400537602028274,6.682517039746111e-05,0.6666666666666666,5
335,0.00252190071675073,0.24332839849667343,9.64281861953964e-05,0.6023391812865497,14
336,0.004114680116803823,0.2943182769613742,0.0005414871424020689,0.2838709677419355,22
337,0.00252190071675073,0.2059616728130918,2.053150282363712e-06,0.5380116959064327,17
338,0.0011945845500398195,0.2096124052765826,1.297899082863556e-05,0.5555555555555556,8
339,0.0003981948500132732,0.24352756068769021,0.0,1.0,3
340,0.0011945845500398195,0.2394972571847772,8.709089119393757e-07,0.6944444444444444,9
341,0.0027873639500929125,0.2798038599776109,8.64175845482664e-06,0.47619047619047616,20
342,0.0017255110167241838,0.2299961600953839,0.00032600419551024294,0.5769230769230769,13
343,0.0002654632333421821,0.23438069743019949,7.2876845657368165e-06,0.0,2
344,0.0003981948500132732,0.26158979474748756,3.0735525110193926e-08,0.6666666666666666,3
345,0.0054419962835147336,0.29288127785347917,3.022200302016473e-05,0.41585365853658535,31
