node,soft_label,spread_beta_0,spread_beta_1,spread_beta_2,spread_beta_3,spread_beta_4,spread_beta_5,spread_beta_6,spread_beta_7,spread_beta_8,spread_beta_9,spread_beta_10,spread_beta_11
10,0.10036642292475963,6.136458381866654e-05,0.0001110453715257283,0.0002599095890451603,0.0007392657705228684,0.002203411356549949,0.004563819675769882,0.007789819357726341,0.014419599183773078,0.02413527406135483,0.03194767706815117,0.03386477853549156,0.031737378443400625
11,0.007035471942074938,3.215580011789826e-05,3.2461302083113244e-05,3.286241323521659e-05,3.322501238589164e-05,3.3546781060927e-05,3.479448758940919e-05,5.366813586730371e-05,0.000272553436473901,0.0012469341425111358,0.002708615243656199,0.0027921549099667988,0.0015817234905910137
12,0.17792689843971235,0.00014658924017083757,0.0004707591798050341,0.0012756784735994714,0.0029851612625066883,0.00629798434174465,0.009998420483858322,0.012679696395042149,0.016925557756795568,0.02570946531643346,0.03902887218729507,0.05225671213493317,0.05915448020285401
13,0.011414745083911493,4.1081962552338665e-05,4.228610040187686e-05,4.476740034949186e-05,4.979338601998068e-05,7.017943301790836e-05,0.0002282202675247226,0.0008660043217568092,0.001775244267975193,0.002465712319200052,0.004343227547514473,0.008150984233219942,0.011365791602493132
14,0.014117751176768693,3.7114370249391067e-05,3.814889248235708e-05,4.356192496081752e-05,8.838510246318349e-05,0.00025023239268082365,0.0003843153541058691,0.0002539024344180127,9.945608483012904e-05,6.393933876793894e-05,6.527316109064299e-05,6.43391128704589e-05,6.271327079278035e-05
15,0.0069568960037518736,3.0111672594283515e-05,3.054524930412118e-05,3.106656271882833e-05,3.1558837346454434e-05,3.182676988075651e-05,3.188721936897005e-05,3.191160356006708e-05,3.1999486162390405e-05,3.214566630436708e-05,3.2252872383300746e-05,3.235852088859794e-05,3.248513505797847e-05
16,0.12207680929497312,0.00011527743525942535,0.0002582773480584977,0.0005417450448066314,0.001300854544402779,0.003287065472271096,0.006012372190359833,0.009390672677644993,0.01629824547754466,0.02714605114410098,0.03813321757870501,0.046279889884351624,0.05182848033420238
17,0.006966460146700476,3.026302283369899e-05,3.0889778772219254e-05,3.1573626155831975e-05,3.211811846679995e-05,3.249350491652675e-05,3.283524034215566e-05,3.36266510241452e-05,3.502368171386462e-05,3.631668235567825e-05,3.702036831749374e-05,3.753065628472242e-05,3.80000844664153e-05
18,0.006988848020636232,3.15740318744723e-05,3.175106365757244e-05,3.210070978326925e-05,3.2568403719737705e-05,3.3248045384698635e-05,3.4207807167584405e-05,3.534865265328142e-05,3.622286539463493e-05,3.67756482908199e-05,3.7370345829142493e-05,3.864733384195465e-05,4.019784861423711e-05
19,0.01630547189111176,3.274519097066963e-05,3.652041725164793e-05,4.644963206695216e-05,9.252086021272869e-05,0.0002589687624069038,0.0004742457842303941,0.0007688374027242678,0.0015739373363124008,0.002667301566419181,0.00417317148560528,0.005864222047895541,0.006165212236485428
20,0.1651404326176478,0.00010667911664212219,0.00024629615506398223,0.0007704183644037831,0.00232591702169346,0.0051244650576531894,0.008804037605210802,0.013057596602294249,0.018590275490267427,0.028732535467982566,0.042982311200757614,0.06182258358515268,0.08190358772197154
21,0.10262074557422812,4.111308666847327e-05,8.340128042389527e-05,0.0003638733070298137,0.0013298919577600808,0.0030138276500463294,0.005253321201503144,0.008364070027195863,0.011331325987752824,0.01455423178485187,0.02060956133514095,0.029722862767631288,0.03858129472778668
22,0.00583710162241829,5.2090816176218e-05,9.780633278607309e-05,0.00013569588701088797,9.706900192654692e-05,5.1910113678225303e-05,4.875203855721387e-05,0.00014491769678278465,0.0006421976344199045,0.0017242057003109895,0.0026019081781135053,0.0026422480848994913,0.0025224399266390043
23,0.007038099961210344,3.0210544929308268e-05,3.0360276711332335e-05,3.060573984761701e-05,3.1194437202821757e-05,3.248689809545491e-05,3.4357548919717436e-05,3.7242488057862456e-05,5.192637854689179e-05,0.00016867899117727682,0.0005957492145980246,0.0009615301642995237,0.0007154120504585141
24,0.012658405534161529,4.2953801189021275e-05,6.841039986332434e-05,0.00016143179049640693,0.0002549962197476949,0.0002636108805522301,0.0004817008921058443,0.0011560819068094988,0.002361442069843235,0.00398772226229906,0.0064208098769840145,0.01168564714350182,0.01761842529654349
25,0.009022955929311679,3.1537166601297556e-05,3.218576078958772e-05,3.300874955579527e-05,3.405062193953117e-05,4.230933746326296e-05,0.00011933281032810064,0.00040505836778311193,0.0006456335307067543,0.000411275973414409,0.0001254729902833382,4.850270278939789e-05,4.159690876404874e-05
26,0.006963614993669856,3.0210447930913946e-05,3.0356579573693463e-05,3.055001368291965e-05,3.080510297505794e-05,3.108150981021748e-05,3.140979483433878e-05,3.197536219234221e-05,3.281191100766045e-05,3.369405961805975e-05,3.4251249673600026e-05,3.450659384628191e-05,3.4657640705956636e-05
27,0.01562820889280653,3.2646946220747465e-05,3.284014995972357e-05,3.372122968695755e-05,4.060649505641764e-05,0.0001065476025944978,0.00039600332104892466,0.0008610564203237658,0.0010471377388883765,0.0013423687279902126,0.00275985364454997,0.0041007332643611324,0.003926274561658879
28,0.43469229322374964,0.0002601247364853387,0.0007873644638508606,0.002724222516321268,0.007567764945459474,0.01566645376741725,0.02513348556369869,0.034415287002169365,0.04545194163237435,0.061427292390627775,0.07973544489255398,0.09289458083128518,0.09808347296935013
29,0.021755079715665624,3.573880392348211e-05,3.649369830814096e-05,4.512043581637582e-05,0.00013361012967558016,0.00046439687982835053,0.0007443868337942885,0.0004817626454873502,0.0001642463500673555,9.822975257751758e-05,0.00023664432177036214,0.0008547105864169463,0.0017513356995215055
30,0.006948963137082427,3.0440959035166558e-05,3.0440959035166558e-05,3.0440959035166558e-05,3.0440959035166558e-05,3.044105603356088e-05,3.04443166784253e-05,3.048505469645122e-05,3.067999788011671e-05,3.105683462393748e-05,3.137678590414988e-05,3.150360645487685e-05,3.1526336073943085e-05
31,0.007041363286989749,3.5213441092335823e-05,3.58012406928761e-05,3.684627475125653e-05,3.837762286470227e-05,3.9839989588805935e-05,4.116260536408412e-05,5.085251623809461e-05,0.0001600111841678029,0.0006484652360868022,0.0013879104838670107,0.001440909084772181,0.0008366614613252269
32,0.00812044040199924,4.508980769765777e-05,4.775603733819175e-05,5.393055772264699e-05,6.416879693595427e-05,7.543993640081554e-05,0.0001030538251999141,0.00034293313047234394,0.001672868705705996,0.00507044817788703,0.008754506253264687,0.012179401418365574,0.017009039018216626
33,0.007014157574826431,3.0701509419926615e-05,3.0961259048416524e-05,3.1254226091851386e-05,3.186591889232743e-05,3.302151352462776e-05,3.455166093040611e-05,3.6843880830183544e-05,3.864408172489353e-05,3.801864954572271e-05,3.688674904648701e-05,3.6414277900411715e-05,3.613792845308942e-05
34,0.007273319739714975,3.005522896395484e-05,3.067952501388083e-05,3.18098872444797e-05,3.311996359602342e-05,3.490982923399078e-05,4.463730762444115e-05,0.00013737813784989137,0.0005558535174735183,0.0013109932643195822,0.001935124193465327,0.002264678622586642,0.002383124190618876
35,0.021878216929665868,4.353454868595986e-05,4.8829944683460136e-05,4.8554096743666005e-05,9.240564803740092e-05,0.0003187793476767416,0.0007045416115966402,0.0010051731098999186,0.001696226799228084,0.002906832372613743,0.003894951778267778,0.004978240213116407,0.005500297734390334
36,0.007167689328750121,3.0147143516476302e-05,3.0403979038534447e-05,3.082441406711049e-05,3.107810366776158e-05,3.1579906116005853e-05,3.965326374542576e-05,0.00012724764147210995,0.00045841734358999497,0.0007364442202406209,0.0004639010730765051,0.0001360494747257076,5.027262904363424e-05
37,0.007558667839329325,3.553982720759871e-05,3.7691613137008784e-05,4.1864163259862705e-05,4.9150075418842465e-05,5.825789831092181e-05,7.192050188411288e-05,0.00018792269184071718,0.0008093456559639324,0.002242109898676589,0.00323860393878108,0.002372436394006404,0.0010409196701013416
38,0.007043218064846366,3.253980102556875e-05,3.2926274206391306e-05,3.355924349460632e-05,3.465196446487586e-05,3.632511427805573e-05,3.852394066049322e-05,4.088221057596925e-05,4.275003076026667e-05,4.479159191546935e-05,4.6462329112789596e-05,4.6967381538531196e-05,4.689086855405843e-05
39,0.028666020347759186,3.403835718544676e-05,6.203033757985384e-05,0.00020857707785547607,0.0005518686504625114,0.0009687936639730326,0.0014385942420052874,0.00214053023225774,0.003703612233292668,0.006858924352635585,0.009600710465450815,0.01029030443084864,0.010337620861796064
40,0.10614935186972072,6.540224968938703e-05,9.263192241253324e-05,0.00025152044627257654,0.0007669822436875007,0.0020540347747652348,0.004829275335292107,0.009569259889275082,0.015965129721439913,0.02218164287817176,0.02790757721996452,0.035828519959143004,0.042145461100877316
41,0.007026146209028881,3.151378876760518e-05,3.1756119431416226e-05,3.191519625539676e-05,3.2265898417769647e-05,3.3238210344226624e-05,3.493710298470844e-05,3.740756866344263e-05,4.948911652535832e-05,0.0001635464736832578,0.0005918579729262096,0.0009592147489582174,0.0007157270808668776
42,0.006989110876576821,3.502370603464644e-05,3.705894679992115e-05,4.0811904685262684e-05,4.405632645005232e-05,4.4663288198933565e-05,4.515436970142786e-05,4.912788259560426e-05,5.7309305177178426e-05,8.037483320746544e-05,0.0002457227533586988,0.000913368243550231,0.0018576661899289213
43,0.016982854301809895,4.925479592833164e-05,5.276314550695461e-05,6.129681174898267e-05,0.0001096834450273524,0.00028817432836459266,0.0005169260941473613,0.0008253795913203241,0.0017448336098767419,0.0033773419189130982,0.006037344603242949,0.009559536974231418,0.011883741317531053
44,0.011546945506407813,4.5520548245368345e-05,4.9349168013044617e-05,5.55243831626377e-05,6.42999912367691e-05,8.858247957971446e-05,0.00024715581932776355,0.000877602001236238,0.0018846751797348925,0.003172208599936254,0.0061008537179313435,0.009659004300369995,0.010969571649917891
45,0.4891004681641082,0.00023133270133344786,0.000779689143663039,0.0027627905009986096,0.0075084742999374995,0.01589002304311487,0.027307077368195706,0.03905892389777466,0.05106868919243264,0.06685879142371376,0.08762710311755331,0.11093424309024906,0.12670386561302596
46,0.05853426454533311,3.715694093203618e-05,4.5563588077466116e-05,9.493504911471122e-05,0.0003417388875803731,0.0010747108194595328,0.002460256060440184,0.0037788931159637752,0.004600880616023803,0.006797119410854497,0.010390508730422259,0.013129015612196468,0.014372043190794399
47,0.026473106726109183,5.458108480597463e-05,9.955295240803185e-05,0.00019804281180404174,0.00041265656644348496,0.0007093799761350739,0.001206805335492985,0.0025639454562354728,0.004744577601579364,0.007438006566161981,0.010012377155753264,0.012908892903821322,0.016492424740143223
48,0.046603727383505954,4.822186726001517e-05,5.102981357702852e-05,6.147166493477232e-05,0.00017084361231468483,0.0006714988991389102,0.0017924936847922763,0.0037142009629812,0.0064105661865496485,0.009273388357703756,0.01309360353380418,0.018353211498503115,0.02265937134771593
49,0.042012958831980536,4.879530966006232e-05,0.00010912039100121745,0.00032109611847449686,0.0007004717575496818,0.001158473172560915,0.0021296941068324336,0.0039595233443175705,0.006162105108706245,0.009902879013391638,0.01601321703717433,0.022061583751173418,0.025873449087922967
50,0.007107269856778624,3.5297983776463434e-05,3.61480498820628e-05,3.7388891620879886e-05,3.875835686366774e-05,4.097790759427702e-05,4.4293113037139244e-05,4.838873763847475e-05,6.3025434374152e-05,0.00019025015603159456,0.0007550089390816507,0.001739609476164384,0.0024049265340819513
51,0.11459840604359409,4.494196342887932e-05,0.00012212505999715603,0.0005443585320730226,0.0017707717813013786,0.0038580557837552864,0.006179869161001704,0.00937954040186939,0.01611317476126864,0.02494685192722268,0.030718371403027314,0.035245883644499446,0.04094639159076008
52,0.1515886259871753,0.00012196829761715344,0.00037002101076913103,0.0012550740138160417,0.0029856140676462572,0.005285652812257125,0.008896563336961712,0.015083621290318476,0.02414676113220993,0.03616311234282732,0.05043779066996543,0.06678363740339574,0.07949807333896979
53,0.006967890271278752,3.0078663664094606e-05,3.0081924308959028e-05,3.0122662326984948e-05,3.0317799507439085e-05,3.0701109041791536e-05,3.1100930285222144e-05,3.159811972988111e-05,3.228848880308502e-05,3.280508633819086e-05,3.305877593884194e-05,3.32292917727185e-05,3.331717437504182e-05
54,0.02758576065964964,3.990302442362497e-05,4.4117628717965695e-05,5.4736323911216926e-05,0.00011644716974360771,0.00040196418166873083,0.0009659561665876546,0.0013343859184152004,0.0015525985456537725,0.0020369858599839415,0.0020272466623346003,0.002269154388472433,0.003418818222801715
55,0.006961367145440484,2.912322232331798e-05,2.926774789326387e-05,2.944166452909107e-05,2.961076828692264e-05,2.97651851744139e-05,3.01261293531958e-05,3.091226055479444e-05,3.1755568215184414e-05,3.219422296470947e-05,3.248209851952351e-05,3.314968907460166e-05,3.398601418337279e-05
56,0.03146195344458378,3.765061783164387e-05,4.42739061717528e-05,8.855523645646337e-05,0.00028330057837528853,0.0007060506064313172,0.0012826774676185284,0.001761802445286471,0.00212346645046251,0.004037126781615951,0.010070291685186063,0.01905067891048049,0.02513991895337265
57,0.006962375101890787,3.044266210639451e-05,3.0462228078990655e-05,3.055161975575328e-05,3.071897194315974e-05,3.093348109942137e-05,3.127324084821572e-05,3.165971402903827e-05,3.1952923568458935e-05,3.2444953196827265e-05,3.33272239745988e-05,3.445442426227484e-05,3.555207640164501e-05
58,0.07028933461285246,7.810265122900035e-05,0.00020763328308771238,0.000577849410846747,0.0011446247912703157,0.0019644316040922085,0.003733260068413291,0.006982371637725903,0.012657771867750463,0.019138714386749845,0.021840478246439348,0.02532002831121016,0.032273398397782
59,0.02279307064785069,4.799434579787908e-05,5.1913315894348544e-05,6.220483223582328e-05,0.00011700178762429875,0.00033935416381166046,0.0007631911311126154,0.001271801142291081,0.0021883080752319152,0.004160158308015577,0.007050296013294463,0.010282421443787722,0.013079874328792918
60,0.007237534715216939,4.0855019748820825e-05,4.3627090601496684e-05,4.689729299226215e-05,4.9690002443167685e-05,5.3243091547981996e-05,5.9568040821885e-05,8.346281621737073e-05,0.00029395292213954435,0.0012191490053792015,0.0026595531583175876,0.002832195890828071,0.0016819636140529188
61,0.030952919539648585,7.208797058119844e-05,0.00019700491513151037,0.0005119703175136359,0.000863604063116409,0.0011160077937879464,0.0018366293677428685,0.003880913080096965,0.006860423927398818,0.010122045597572538,0.015106630938692547,0.020476809271432906,0.02289536772692657
62,0.0071866688285451745,3.550941858191237e-05,3.660055160427367e-05,3.895101366254164e-05,4.332534367940193e-05,4.834717877158264e-05,5.163991142460766e-05,5.405291251943403e-05,6.636762516850732e-05,0.00020912252997055025,0.0009407435082818571,0.0025689327287654884,0.0041214799010006855
63,0.01547018337880785,4.179868450504814e-05,4.573793939577595e-05,5.501367158239523e-05,0.00010755724150923609,0.0002845081657936751,0.0004500210247330514,0.000527242605383901,0.0014525802137813956,0.00406236537422186,0.00800872366508908,0.013203901372267977,0.0181282913225762
64,0.0069680214328235535,3.116574377409909e-05,3.116574377409909e-05,3.116588927169058e-05,3.1170755989388625e-05,3.123105998001069e-05,3.151374026840802e-05,3.203695115099412e-05,3.28061472458308e-05,4.423090420095737e-05,0.0001797920153308996,0.000776064601545168,0.0016413595176566086
65,0.006978193211517061,3.0463931150218606e-05,3.0553371326178394e-05,3.074184705981746e-05,3.1063659293407076e-05,3.16371422921213e-05,3.2270577402519665e-05,3.269808664060363e-05,3.306193958531204e-05,3.337396284025587e-05,3.349264858450549e-05,3.350414103424157e-05,3.344895864186116e-05
66,0.007046960694858532,3.658951547578469e-05,3.7970114368928855e-05,4.0627756714036974e-05,4.317019292441404e-05,4.5122359235068815e-05,4.716425591714165e-05,5.047197278835371e-05,5.444423083988811e-05,5.765470260398874e-05,6.13254486712774e-05,6.812412666003175e-05,7.630149084947199e-05
67,0.09630929689710259,4.4251062271511285e-05,6.690435406678907e-05,0.00026406818578360796,0.0011191974905115079,0.0027724827066570065,0.004785307820426287,0.006659627942524466,0.008964069260198056,0.014060441342238657,0.020703954641648176,0.02648516063225944,0.029496866628790485
68,0.01141156179083169,4.4460357952158316e-05,4.8442401333722706e-05,5.6233830483330734e-05,6.688865371875086e-05,8.859347766643762e-05,0.00024538605688200074,0.0008507948523251957,0.0017711150560220307,0.003219651075394255,0.005644520649620273,0.0071719709890338676,0.007556793438868707
69,0.00893054931041366,3.414477377090473e-05,3.676153793512888e-05,3.923653528224621e-05,3.818104573505886e-05,4.307871700703828e-05,0.00011917822451606347,0.000406352391885372,0.0006468179121063884,0.0004215019622675661,0.00027861804339013427,0.000822643080138985,0.001712607336861528
70,0.0069529696879443515,2.989375729556597e-05,3.021044793091395e-05,3.067327020904144e-05,3.101273896265282e-05,3.114150508059354e-05,3.1176301695846935e-05,3.1339009168555176e-05,3.2244033934646175e-05,3.4527724436567046e-05,3.69297050059361e-05,3.694623233666766e-05,3.5289032966583186e-05
71,0.3634562816395612,0.0002704016454458595,0.000703719768067108,0.002007571787742138,0.005040757311731726,0.010723827589884653,0.019666358521090024,0.0316692632968779,0.04540691941383977,0.06034866337230888,0.07821248120562373,0.09560619589106517,0.10596853216280899
72,0.007104831268966663,3.5405340693493834e-05,3.637112993771389e-05,3.806110679753264e-05,3.9472425798703165e-05,4.137032388141937e-05,4.445168788000537e-05,5.4610063027403664e-05,0.0001504093689823367,0.0005315311290540797,0.0011221067431261885,0.002095469883809356,0.0035760844899349695
73,0.013880482054141947,3.447079879254034e-05,3.510469101022665e-05,3.6956164463743415e-05,4.47518330521682e-05,0.00010733966967143947,0.00032938434555499944,0.0005188104002097658,0.00044308318767199967,0.0007093859789399405,0.001517931842176475,0.0021707313408451433,0.002412804103567839
74,0.21412194399274195,6.158068935120423e-05,0.00011907650883184115,0.00038137192461976436,0.0014191828673012813,0.004633393688385905,0.009931417908901733,0.01558513082055858,0.022262926416949474,0.028249211810287177,0.033677949954894495,0.042472668576842496,0.050548201725547
75,0.13202242407308407,6.865664419202248e-05,0.00010259949833377481,0.000302841976773748,0.000977375079848347,0.00257229964333055,0.0060840541788549085,0.012422100320513422,0.022145244643310587,0.03504726257744724,0.04971542900649615,0.06646076584742866,0.07864004509714004
76,0.04340474006846746,5.45545577282938e-05,8.258432668046627e-05,0.0002093307562898538,0.0004946029647665716,0.0009529089560100805,0.0019827632206550847,0.004295666796032027,0.007963227006337743,0.011744656493244496,0.014505459137059796,0.01749059521801198,0.02046964250757731
77,0.020079425843531135,3.054103574169216e-05,3.121587013381368e-05,3.22819000469526e-05,3.868818859643085e-05,0.00011491535641921575,0.0005714424481815506,0.001989792327233928,0.0044892045829109505,0.006816037443620217,0.007936012826004271,0.009650352635697239,0.01239795564865556
78,0.011283046962229608,3.381743701687549e-05,4.00667466874948e-05,7.165362366691873e-05,0.00017748726258070473,0.0002789309209988592,0.0003513792220206347,0.00089348296617769,0.001826271156145711,0.002614827029673574,0.0038410674339707383,0.005991866425009029,0.008310918540728664
79,0.006986265189615715,2.9404641373767066e-05,2.9635455857760424e-05,3.01908819583178e-05,3.084242246607017e-05,3.136234152979537e-05,3.192844237896758e-05,3.2590538963880224e-05,3.363985069182409e-05,4.602858417179571e-05,0.0001850459554751505,0.0007938915535804142,0.0016778499655939463
80,0.06343312886731106,3.312115617949562e-05,3.644792454926566e-05,5.042233616826177e-05,0.00016629799009514588,0.0007809927852534546,0.0024797526209872885,0.00533546437276005,0.00887061520310449,0.012806268767565448,0.01690522119537824,0.020205430547213188,0.02193075366654164
81,0.007384655673313195,4.5446492576907524e-05,4.841169283004221e-05,5.3515946555665614e-05,6.062193597401242e-05,6.795442953956377e-05,7.525213237218747e-05,0.00010292958691040632,0.0003137869694211055,0.0011174743769228697,0.002418739290695029,0.004801683175357382,0.00842491484377557
82,0.006962813559946298,3.080505447586078e-05,3.082466894765409e-05,3.091556969885602e-05,3.1099275713191354e-05,3.136234152979537e-05,3.167105564067763e-05,3.184847541735505e-05,3.1902401512430136e-05,3.2091343848464473e-05,3.2997743137064766e-05,3.4814968462784024e-05,3.6339759836374855e-05
83,0.01709118980318731,3.332041294490052e-05,3.525053515374088e-05,3.840525709487864e-05,4.649218087148824e-05,0.00011566541558937935,0.00046299401450592716,0.0011741447224889567,0.0015537116862683427,0.0013367021768154635,0.0013850105660439952,0.002190006041531478,0.003648127101148645
84,0.015563127275243697,3.326977358700313e-05,3.4251157357026567e-05,3.548686087722369e-05,4.087422941528827e-05,0.00010025433289987563,0.0003892511692733246,0.0010922233467995713,0.0023991070862719815,0.004225126781202999,0.0060805836717599615,0.008856317027251964,0.012110654035660497
85,0.06475687769413477,4.5489200698513524e-05,5.98555883894785e-05,0.00011565928731168125,0.0003720396121306953,0.0011249798660911874,0.002730670352517273,0.005662579726125642,0.01057233585617697,0.017631397375141585,0.025017390404140846,0.03225560281116818,0.03919224518726361
86,0.2541226217804062,9.87166630127287e-05,0.00021961789781241864,0.0007310884197566665,0.0025336352191008887,0.006819186449411143,0.012687991958623215,0.018589496875505138,0.026155312723175422,0.035536405368170265,0.0445935371577587,0.05080802001470092,0.052377224633658424
87,0.007442090120628803,3.603925545535855e-05,3.6681690514005956e-05,3.805074688988099e-05,4.028132964076541e-05,4.435880096556903e-05,5.723010354187789e-05,0.00016119791841141736,0.0006149490962859027,0.0014470356700316898,0.0025149383894522903,0.004733767726461083,0.007596737355729394
88,0.06621069151626094,6.097112578885837e-05,0.00013640335756002743,0.00036363193997018416,0.000866086103471269,0.001658574897625058,0.003288161039358745,0.00644536889302749,0.009890536701897362,0.013622825712461335,0.019632649010645604,0.028334653742356636,0.03587415829165514
89,0.09665580693718256,5.331991582206087e-05,6.847909164758097e-05,0.0001369103577478322,0.0005100295514872356,0.001768977762146939,0.004187829614638419,0.007927655435179384,0.012852894495628,0.017059339201341395,0.021788845415953644,0.028344373119666,0.03213287707402403
90,0.02508689171827972,5.032694167792992e-05,9.873693793863572e-05,0.00033309867854603554,0.00073712077652556,0.001114545106653298,0.0014727337879225039,0.0022491626618505595,0.004719943663215794,0.008510995179368212,0.011421164417732072,0.014107223216114005,0.017224710323233243
91,0.009072125771980232,3.501463389971545e-05,3.847421922927349e-05,7.009264039544626e-05,0.0001873922590618077,0.00029287377459836584,0.00027314963351205844,0.000492613272226377,0.0009938889593514985,0.0012539453702744316,0.001607773401726318,0.0019781157101084893,0.001404866050238606
92,0.007343760412337269,3.6185743253205584e-05,3.811829734442903e-05,3.9991740090657884e-05,4.002876936669907e-05,3.955904487968369e-05,5.490024059985485e-05,0.0002374607389469186,0.0009924498331454713,0.001918699068207969,0.001691952341764719,0.0007220934866913428,0.00017890656298646848
93,0.016897662774584436,4.510863734004465e-05,4.822892462318298e-05,5.7579665551976784e-05,0.00011368105297654708,0.00030939011236183174,0.0005052088935448906,0.0007665931746173196,0.002730627057629169,0.008277195700366159,0.017733269536942427,0.0280300873028888,0.03351766595426177
94,0.15325769255458577,0.0001788205158334395,0.0005079723553156783,0.001720880735522284,0.004254117315993295,0.007226701627177208,0.010232545137812646,0.015588602192501914,0.024732343071793415,0.036588611239398564,0.05091916833351179,0.06623666134819065,0.07764171516965343
95,0.024067292719943532,3.222165983730474e-05,3.336534568571003e-05,3.9321198323517926e-05,8.634933738658724e-05,0.00030120594765933216,0.0007873001566831212,0.0016330352285293193,0.0030758604757004596,0.004793446378385328,0.005516639137074121,0.005411305039899182,0.00609450464213547
96,0.0069805067323183735,3.021259283542161e-05,3.04660880394217e-05,3.1385520426056205e-05,3.2437722808717354e-05,3.325570824827545e-05,3.3734693193776474e-05,3.40849999186572e-05,3.4806092460593766e-05,3.616284145353437e-05,3.749123934936572e-05,3.790576518819968e-05,3.7560113574863936e-05
97,0.006995749612770223,3.181131914899734e-05,3.2149120946020146e-05,3.248878369642018e-05,3.274889758840578e-05,3.3174951591752856e-05,3.421337309830897e-05,4.3132697765975214e-05,0.00013417341352652223,0.0004758952003784682,0.0007616676457267864,0.00047997461716248614,0.0001496043921492618
98,0.21179791423815397,8.057143997113002e-05,0.0003033794657865196,0.0011908893200476356,0.0032202065113152495,0.00649601284043566,0.011615640419176,0.019842637295856745,0.030665179635568682,0.040860971867545004,0.05102747063626818,0.0631275812820762,0.07080082507031504
99,0.022752562711170286,6.0899509409149046e-05,0.00015442457428011468,0.0003427462589313292,0.0005577738273517541,0.0008033140702713845,0.0012012793714024214,0.002142610962406106,0.0038135177813281235,0.0056730887504202795,0.006910261607514639,0.00878891150454667,0.012619330538987242
100,0.21250884746565735,9.477351048833465e-05,0.0003169799411460664,0.001404867461816076,0.0043934240622155426,0.008642808100083738,0.012818846470749108,0.01843925530635466,0.025924665382764358,0.035207733498710564,0.04865092671806108,0.06586815295722485,0.0794388972951663
101,0.00697783502827014,3.271704453052057e-05,3.340886883846137e-05,3.436409845738631e-05,3.513072991064901e-05,3.5596219238929124e-05,3.6304606592378524e-05,3.755003334221312e-05,3.8981962186360804e-05,4.066734571430003e-05,4.3121805201752086e-05,4.723637741238393e-05,5.1319888077752736e-05
102,0.06232484634923467,6.557275015361941e-05,0.0001408813081499372,0.00031815042276483384,0.00079098107794863,0.0016686602508863102,0.0030407857914817693,0.006562513196956875,0.01322147577433158,0.02144081105045126,0.03041185662515941,0.04219471417915839,0.05469169428783295
