node,degree_centrality,closeness,betweenness,clustering_coeff,k_shell
32,5.0720227226617976e-05,0.14858357260744726,0.0,0.0,1
33,5.0720227226617976e-05,0.1437099560473202,0.0,0.0,1
34,0.00015216068167985393,0.16128135071904193,2.5450682459189994e-07,0.6666666666666666,3
35,0.0008622438628525055,0.1746571701924099,0.001226596063349182,0.007352941176470588,4
36,5.0720227226617976e-05,0.14881347744701406,0.0,0.0,1
37,5.0720227226617976e-05,0.17790691378968074,0.0,0.0,1
38,0.0002028809089064719,0.13391474447795257,1.9712392204824892e-05,0.5,2
39,5.0720227226617976e-05,0.1581137976663058,0.0,0.0,1
40,0.0004057618178129438,0.16478061011282907,9.121260303428851e-05,0.14285714285714285,6
41,0.0002028809089064719,0.18531991089304345,0.00010429213462768703,0.16666666666666666,4
42,5.0720227226617976e-05,0.1233668719026881,0.0,0.0,1
43,5.0720227226617976e-05,0.15022401024046814,0.0,0.0,1
44,5.0720227226617976e-05,0.15513049499185635,0.0,0.0,1
45,5.0720227226617976e-05,0.16368617683686176,0.0,0.0,1
46,0.0005579224994927978,0.2096042014394608,0.0015780775058969953,0.0,4
47,0.0015723270440251573,0.19584781960862224,0.009256853532099237,0.023655913978494623,5
48,0.0009129640900791236,0.1742419555822647,7.038978720255346e-05,0.12418300653594772,10
49,0.00010144045445323595,0.113574045484919,6.257450890163738e-05,0.0,2
50,5.0720227226617976e-05,0.14577341387494364,0.0,0.0,1
51,5.0720227226617976e-05,0.1006154505649285,0.0,0.0,1
52,5.0720227226617976e-05,0.15297120733665925,0.0,0.0,1
53,5.0720227226617976e-05,0.1395595761398144,0.0,0.0,1
54,0.00030432136335970786,0.14582516660133282,0.0001618533441522885,0.3333333333333333,3
55,0.00010144045445323595,0.12098006369309501,0.0,1.0,2
56,5.0720227226617976e-05,0.14308315311261738,0.0,0.0,1
57,0.00015216068167985393,0.15222006902249022,0.0005077595438073941,0.0,3
58,0.00035504159058632583,0.12528515781380067,0.0006621590369516949,0.0,2
59,0.00015216068167985393,0.1410916064949656,0.00012007883063684054,0.0,2
60,0.0012680056806654494,0.18336883027501605,0.0007802160693076636,0.03333333333333333,7
61,5.0720227226617976e-05,0.13865076407007082,0.0,0.0,1
62,0.0011158449989855956,0.20997252337642974,0.002153091587791992,0.017316017316017316,5
63,5.0720227226617976e-05,0.14774515534373456,0.0,0.0,1
64,0.00010144045445323595,0.138261839143332,5.07040818262294e-07,0.0,2
65,0.00015216068167985393,0.1643164316431643,7.212203829652045e-05,0.0,3
66,5.0720227226617976e-05,0.14545186278126152,0.0,0.0,1
67,0.00010144045445323595,0.1738041925986001,1.032052723858307e-05,0.0,2
68,5.0720227226617976e-05,0.14289338078085478,0.0,0.0,1
69,0.00035504159058632583,0.175169252092329,0.00017637856596342344,0.047619047619047616,4
70,5.0720227226617976e-05,0.14414704226587804,0.0,0.0,1
71,0.00015216068167985393,0.14743028916257261,2.9750844778156985e-05,0.0,2
72,0.0002536011361330899,0.15954425176205927,0.00021098359921379234,0.1,4
73,5.0720227226617976e-05,0.14318498721821984,0.0,0.0,1
74,5.0720227226617976e-05,0.16841206115998975,0.0,0.0,1
75,5.0720227226617976e-05,0.15874779584047924,0.0,0.0,1
76,0.00015216068167985393,0.15478704612365063,6.294585585514972e-06,0.0,3
77,0.0004564820450395618,0.1842289686878031,0.0008326575609809136,0.05555555555555555,5
78,5.0720227226617976e-05,0.15117197383856895,0.0,0.0,1
79,0.00010144045445323595,0.14625353282841397,0.0,1.0,2
80,0.00015216068167985393,0.15263251608308237,0.0001822819695915166,0.3333333333333333,3
81,0.00010144045445323595,0.13514754772594853,7.220192119245796e-06,0.0,2
82,5.0720227226617976e-05,0.16618621352349164,0.0,0.0,1
83,0.00010144045445323595,0.1617776173166709,4.4166666953492523e-07,0.0,2
84,0.00015216068167985393,0.1748166801145583,1.7617507932078563e-05,0.0,3
85,0.00035504159058632583,0.17141664782903546,0.00015667613020186225,0.14285714285714285,5
86,0.00030432136335970786,0.17865168539325843,6.344326112487316e-05,0.06666666666666667,5
87,5.0720227226617976e-05,0.18062719302263794,0.0,0.0,1
88,0.0007100831811726517,0.2040909279118877,0.0013619614871099883,0.04395604395604396,6
89,5.0720227226617976e-05,0.13853677731245959,0.0,0.0,1
90,5.0720227226617976e-05,0.13240478956664226,0.0,0.0,1
91,0.00010144045445323595,0.16286139104576244,4.909492334726613e-06,0.0,2
92,5.0720227226617976e-05,0.17125732899022802,0.0,0.0,1
93,5.0720227226617976e-05,0.1555539776089375,0.0,0.0,1
94,5.0720227226617976e-05,0.13115931905721756,0.0,0.0,1
95,0.0002028809089064719,0.16458528115400026,0.00040269505161602917,0.16666666666666666,3
96,5.0720227226617976e-05,0.1690416173671485,0.0,0.0,1
97,0.00010144045445323595,0.17066288108304625,0.0,1.0,2
98,5.0720227226617976e-05,0.1373114370481802,0.0,0.0,1
99,0.0006593629539460336,0.20419027103161863,0.00291929677498526,0.038461538461538464,6
100,0.00010144045445323595,0.1690764085412915,5.428953772399998e-05,0.0,2
101,0.0009636843173057416,0.15874907404425262,0.0008272315056964064,0.023391812865497075,4
102,0.00015216068167985393,0.16256462265317734,4.658185993064852e-07,0.3333333333333333,3
103,0.00010144045445323595,0.1395842772995016,6.571429830729515e-06,0.0,2
104,5.0720227226617976e-05,0.13681975267518842,0.0,0.0,1
105,0.0007608034083992697,0.20647836878318515,0.002548805855039808,0.0380952380952381,6
106,5.0720227226617976e-05,0.12959968448037862,0.0,0.0,1
107,5.0720227226617976e-05,0.17025906735751295,0.0,0.0,1
108,0.0002536011361330899,0.12632226401071267,0.0003185438123421715,0.0,2
109,0.00010144045445323595,0.1593637091103082,1.6347316112180542e-06,0.0,2
110,0.0011665652262122135,0.18136659675460867,0.00029223620423123406,0.07509881422924901,10
111,5.0720227226617976e-05,0.16024968910780035,0.0,0.0,1
112,0.0008622438628525055,0.17482908142906547,0.0005318736445612096,0.0,5
113,0.00010144045445323595,0.15557116141809946,0.00010144045445323595,0.0,1
114,5.0720227226617976e-05,0.15638310529446758,0.0,0.0,1
115,0.00010144045445323595,0.14472795607364125,4.70708331753168e-05,0.0,2
116,0.0012172854534388314,0.17952196676530843,0.0012427183342614513,0.0,4
117,0.0013694461351186854,0.17445317477171374,0.0002828952288207478,0.1225071225071225,9
118,0.00010144045445323595,0.17936354869816779,7.233794114970016e-05,0.0,2
119,5.0720227226617976e-05,0.14424723079849577,0.0,0.0,1
120,5.0720227226617976e-05,0.14575724868037793,0.0,0.0,1
121,5.0720227226617976e-05,0.14008810572687225,0.0,0.0,1
122,5.0720227226617976e-05,0.14500044126731973,0.0,0.0,1
123,5.0720227226617976e-05,0.17054920720050518,0.0,0.0,1
124,0.0008115236356258876,0.17016355241013248,0.0003829695938597261,0.0,5
125,5.0720227226617976e-05,0.13897229858320997,0.0,0.0,1
126,5.0720227226617976e-05,0.17045484018778043,0.0,0.0,1
127,0.00010144045445323595,0.14714860396904178,5.752141240697997e-05,0.0,2
128,5.0720227226617976e-05,0.13098417507075377,0.0,0.0,1
129,0.00035504159058632583,0.1686858316221766,9.72087297782192e-05,0.14285714285714285,5
130,5.0720227226617976e-05,0.15533460441517105,0.0,0.0,1
131,0.00010144045445323595,0.166828847276635,1.8731867299842783e-06,0.0,2
132,0.0005579224994927978,0.14889551787939434,0.0011909264837574223,0.01818181818181818,2
133,5.0720227226617976e-05,0.1465154645304163,0.0,0.0,1
134,5.0720227226617976e-05,0.14087586546912179,0.0,0.0,1
135,5.0720227226617976e-05,0.16235311555595813,0.0,0.0,1
136,0.0006086427267194157,0.14940211872755105,0.0009852956862185759,0.015151515151515152,4
137,5.0720227226617976e-05,0.1676858569278005,0.0,0.0,1
138,5.0720227226617976e-05,0.12572536315984134,0.0,0.0,1
139,0.00015216068167985393,0.14346003841899993,7.234153253577327e-05,0.3333333333333333,3
140,0.00010144045445323595,0.14689206607013805,3.165596811585775e-05,0.0,2
141,0.00030432136335970786,0.17901828681424448,0.000573735861953864,0.0,4
142,0.0002028809089064719,0.1660882164639283,0.0004779049503653317,0.0,3
143,0.00010144045445323595,0.18909328064757447,0.00010466002935032191,0.0,2
144,0.0007608034083992697,0.1763869132290185,0.00017697942548906888,0.14285714285714285,7
145,0.0004564820450395618,0.18826090692944514,0.0011631348875297248,0.0,4
146,0.00015216068167985393,0.15673866554309202,2.50885990370077e-06,0.6666666666666666,3
147,0.00035504159058632583,0.1931029079049177,0.00017313991963578538,0.3333333333333333,5
148,0.00010144045445323595,0.16753197093937205,2.5642037990195296e-05,0.0,2
149,5.0720227226617976e-05,0.16283045514234037,0.0,0.0,1
150,0.0005072022722661798,0.19476632190380228,0.0006735093344950251,0.0,5
151,5.0720227226617976e-05,0.14308315311261738,0.0,0.0,1
152,0.0010144045445323595,0.18521371535932363,0.002302416639993362,0.042105263157894736,3
153,5.0720227226617976e-05,0.13758452488119413,0.0,0.0,1
154,5.0720227226617976e-05,0.1352820090572252,0.0,0.0,1
155,0.00010144045445323595,0.14753178338658626,0.0,1.0,2
156,0.00010144045445323595,0.1532601598209011,5.547358275753384e-05,0.0,2
157,5.0720227226617976e-05,0.16498606706220031,0.0,0.0,1
158,5.0720227226617976e-05,0.15184608986306433,0.0,0.0,1
159,0.00035504159058632583,0.18467763841924334,0.000295315765124963,0.0,5
160,0.00010144045445323595,0.17244515971031732,5.023812355129754e-05,0.0,2
161,5.0720227226617976e-05,0.1515729265967588,0.0,0.0,1
162,5.0720227226617976e-05,0.1514867460622359,0.0,0.0,1
163,0.00010144045445323595,0.15714593146983571,4.428662121509592e-05,0.0,2
164,0.0004564820450395618,0.18403808457014842,0.00011163171347730957,0.0,6
165,0.00010144045445323595,0.17309617039209144,3.501025263371662e-05,0.0,2
166,5.0720227226617976e-05,0.14162572192052408,0.0,0.0,1
167,0.00015216068167985393,0.17017677116420385,1.2368556442409925e-06,0.3333333333333333,3
168,0.0008622438628525055,0.19222744379228984,0.0012466987050293245,0.04411764705882353,5
169,0.00010144045445323595,0.15047050652908897,6.077786494512174e-06,0.0,2
170,5.0720227226617976e-05,0.16826401986805833,0.0,0.0,1
171,5.0720227226617976e-05,0.17125732899022802,0.0,0.0,1
172,5.0720227226617976e-05,0.16159860990443092,0.0,0.0,1
173,0.0002028809089064719,0.14930142743553823,0.0001923647793993641,0.16666666666666666,3
174,5.0720227226617976e-05,0.15001027154933005,0.0,0.0,1
175,5.0720227226617976e-05,0.1581125296721627,0.0,0.0,1
176,5.0720227226617976e-05,0.13045722225898232,0.0,0.0,1
177,5.0720227226617976e-05,0.12086214506399882,0.0,0.0,1
178,5.0720227226617976e-05,0.14116231948392272,0.0,0.0,1
179,0.00010144045445323595,0.17014299398510516,0.0,1.0,2
180,5.0720227226617976e-05,0.174234256526273,0.0,0.0,1
181,5.0720227226617976e-05,0.17566086654371474,0.0,0.0,1
182,0.00010144045445323595,0.15008678176669407,1.5502957146799764e-05,0.0,2
183,5.0720227226617976e-05,0.1572073293252747,0.0,0.0,1
184,5.0720227226617976e-05,0.15513049499185635,0.0,0.0,1
185,0.0007100831811726517,0.20367558186382373,0.0012769424332378634,0.03296703296703297,6
186,0.00010144045445323595,0.1697708661620728,0.0,1.0,2
187,5.0720227226617976e-05,0.13823760376935157,0.0,0.0,1
188,5.0720227226617976e-05,0.15692079940784603,0.0,0.0,1
189,5.0720227226617976e-05,0.16922007364111544,0.0,0.0,1
190,5.0720227226617976e-05,0.13443613329060325,0.0,0.0,1
191,0.00010144045445323595,0.1748306317170929,0.0,1.0,2
192,0.00010144045445323595,0.17547013643523998,0.000111056466511558,0.0,2
193,0.0002536011361330899,0.15809224453140033,0.0002110303019097152,0.0,2
194,0.0004057618178129438,0.1595481250101154,5.167844965294547e-05,0.21428571428571427,4
195,0.00010144045445323595,0.15170821791320407,0.0,1.0,2
196,0.0006593629539460336,0.178650066599614,0.0006560392140154642,0.0641025641025641,5
197,5.0720227226617976e-05,0.15487702374686765,0.0,0.0,1
198,5.0720227226617976e-05,0.1680617829074109,0.0,0.0,1
199,5.0720227226617976e-05,0.14899341031376578,0.0,0.0,1
200,0.00015216068167985393,0.168543071833406,1.0349517193449938e-05,0.0,3
201,0.0002536011361330899,0.17287912666052874,0.0002739804057225095,0.1,4
202,0.0002536011361330899,0.18154361798125265,2.714812254099374e-05,0.0,5
203,5.0720227226617976e-05,0.1690416173671485,0.0,0.0,1
204,0.0005072022722661798,0.19518279825369012,0.000737021669584027,0.044444444444444446,4
205,0.0004564820450395618,0.18922213158021017,0.0003151880539711127,0.027777777777777776,7
206,0.00015216068167985393,0.15659301383571872,3.217469235582738e-06,0.0,3
207,5.0720227226617976e-05,0.13539906877085994,0.0,0.0,1
208,5.0720227226617976e-05,0.14382107712620454,0.0,0.0,1
209,5.0720227226617976e-05,0.13242435436746483,0.0,0.0,1
210,0.0014201663623453033,0.1947374659239066,0.0034779746219923448,0.10317460317460317,9
211,0.00030432136335970786,0.14653506555281387,0.00018367486901425912,0.13333333333333333,3
212,0.0004057618178129438,0.16529729367181997,0.0006122606494270432,0.0,3
213,0.00010144045445323595,0.1542928245541269,0.0,1.0,2
214,5.0720227226617976e-05,0.14787147871478715,0.0,0.0,1
215,5.0720227226617976e-05,0.16027834909073171,0.0,0.0,1
216,0.00015216068167985393,0.1871440504214443,0.0001474456312652632,0.0,3
217,5.0720227226617976e-05,0.15383054920533368,0.0,0.0,1
218,0.0002536011361330899,0.18368487739435044,8.789682454201885e-05,0.2,5
219,5.0720227226617976e-05,0.15851805398104152,0.0,0.0,1
220,0.00010144045445323595,0.18158374624693768,7.07323242610263e-05,0.0,2
221,0.00010144045445323595,0.14892925935717793,4.244222292917517e-06,0.0,2
222,5.0720227226617976e-05,0.15322561842810847,0.0,0.0,1
223,5.0720227226617976e-05,0.1301300244208303,0.0,0.0,1
224,5.0720227226617976e-05,0.18260966212211024,0.0,0.0,1
225,5.0720227226617976e-05,0.16065055489464336,0.0,0.0,1
226,0.00010144045445323595,0.16585349439752348,6.009251440561425e-06,0.0,2
227,0.00010144045445323595,0.1605982112311226,1.4834006573687334e-06,0.0,2
228,0.00010144045445323595,0.16035526058949834,2.964479258235825e-06,0.0,2
229,5.0720227226617976e-05,0.16357617542374991,0.0,0.0,1
230,5.0720227226617976e-05,0.1454894292144781,0.0,0.0,1
231,0.00035504159058632583,0.18090064961280142,0.00021647865585106303,0.0,4
232,5.0720227226617976e-05,0.16826401986805833,0.0,0.0,1
233,5.0720227226617976e-05,0.13407228587943287,0.0,0.0,1
234,5.0720227226617976e-05,0.1271671826625387,0.0,0.0,1
235,0.0002028809089064719,0.17810619884731432,2.2967283524796603e-05,0.16666666666666666,4
236,0.0004564820450395618,0.16959270569007784,2.4129603237747872e-05,0.05555555555555555,8
237,0.00035504159058632583,0.15770150614696732,0.0005915691861518916,0.047619047619047616,3
238,5.0720227226617976e-05,0.12555002961085604,0.0,0.0,1
239,0.00010144045445323595,0.14885841990819038,0.0004610516630825668,0.0,2
240,5.0720227226617976e-05,0.146617883276816,0.0,0.0,1
241,5.0720227226617976e-05,0.16635026704128383,0.0,0.0,1
242,0.0012680056806654494,0.185321652817987,0.0006359437741554494,0.05,10
243,5.0720227226617976e-05,0.12757862042189724,0.0,0.0,1
244,5.0720227226617976e-05,0.15454438565549677,0.0,0.0,1
245,0.00030432136335970786,0.1629529225072732,0.0002406425331406787,0.0,3
246,5.0720227226617976e-05,0.15774061924953997,0.0,0.0,1
247,0.0004564820450395618,0.16792579785195344,0.00015473451665721713,0.1388888888888889,5
248,5.0720227226617976e-05,0.11548937715634647,0.0,0.0,1
249,0.00010144045445323595,0.13723975191596885,1.5237818055039381e-06,0.0,2
250,0.00010144045445323595,0.1437235748651407,0.00010144045445323595,0.0,1
251,0.00010144045445323595,0.1609127858576955,2.274520998496534e-05,0.0,2
252,5.0720227226617976e-05,0.12218414382479255,0.0,0.0,1
253,0.0005072022722661798,0.1805941029375395,0.0005893235636389004,0.08888888888888889,5
254,0.00010144045445323595,0.14513172713821965,0.0,1.0,2
255,5.0720227226617976e-05,0.13708897989834445,0.0,0.0,1
256,5.0720227226617976e-05,0.1341616935566186,0.0,0.0,1
257,0.00010144045445323595,0.12158811993537008,0.00010144045445323595,0.0,1
258,0.0009129640900791236,0.18172433498626653,0.0004833076917116804,0.058823529411764705,7
259,5.0720227226617976e-05,0.1399707506850871,0.0,0.0,1
260,0.00015216068167985393,0.16525157364490525,2.22271956851556e-05,0.3333333333333333,3
261,5.0720227226617976e-05,0.1332765508710024,0.0,0.0,1
262,0.00010144045445323595,0.1609508804297248,5.000624842482356e-06,0.0,2
263,0.0002028809089064719,0.1767632845910399,3.8600344343944536e-05,0.0,4
264,0.00010144045445323595,0.15393744436983714,1.941859034572665e-06,0.0,2
265,0.00035504159058632583,0.17930156420516552,0.00022111029903224377,0.09523809523809523,4
266,0.00015216068167985393,0.1858930238259115,0.00011458610395116117,0.0,2
267,0.00015216068167985393,0.15933666294913446,4.005342486065731e-05,0.0,3
268,0.0004057618178129438,0.17725752508361203,4.533625778317812e-05,0.14285714285714285,8
269,0.00010144045445323595,0.1628492842924283,2.81265773487416e-05,0.0,2
270,0.00010144045445323595,0.13850563407986063,8.860046196047371e-05,0.0,2
271,0.00010144045445323595,0.1642247303319312,5.852122142705824e-07,0.0,2
272,0.00010144045445323595,0.15568294878476335,1.161018676164312e-06,0.0,2
273,5.0720227226617976e-05,0.12653467252831885,0.0,0.0,1
274,5.0720227226617976e-05,0.15151235706381408,0.0,0.0,1
275,5.0720227226617976e-05,0.16199295039808068,0.0,0.0,1
276,5.0720227226617976e-05,0.13565992816546713,0.0,0.0,1
277,5.0720227226617976e-05,0.16368617683686176,0.0,0.0,1
278,0.0004564820450395618,0.16744944497762074,0.00023102814459688092,0.16666666666666666,5
279,5.0720227226617976e-05,0.12104988488104375,0.0,0.0,1
280,5.0720227226617976e-05,0.164643006263048,0.0,0.0,1
281,5.0720227226617976e-05,0.16400888423049087,0.0,0.0,1
282,0.0005072022722661798,0.17098850016477893,0.0003480585081754549,0.044444444444444446,4
283,0.0007100831811726517,0.17266262654569656,2.2104374677589224e-05,0.14285714285714285,9
284,0.0017752079529316292,0.21934206281219754,0.01706297352292353,0.013445378151260505,6
285,5.0720227226617976e-05,0.1473840012558588,0.0,0.0,1
286,5.0720227226617976e-05,0.16528482206480277,0.0,0.0,1
287,0.00010144045445323595,0.17711739552265623,3.752073438884793e-05,0.0,2
288,0.00015216068167985393,0.1592864587120386,5.650888784700238e-06,0.3333333333333333,3
289,5.0720227226617976e-05,0.1664696544969435,0.0,0.0,1
290,5.0720227226617976e-05,0.16368617683686176,0.0,0.0,1
291,5.0720227226617976e-05,0.15383054920533368,0.0,0.0,1
292,5.0720227226617976e-05,0.16830280163215133,0.0,0.0,1
293,0.0010651247717589774,0.18068016238854115,0.0008144745249712606,0.047619047619047616,8
294,0.0012172854534388314,0.15929932857708437,0.0018521037140346037,0.03260869565217391,4
295,0.0002028809089064719,0.14498871182427214,6.562694316869685e-05,0.16666666666666666,4
296,0.00015216068167985393,0.15289172883353755,8.059353409019117e-05,0.0,3
297,5.0720227226617976e-05,0.14041434909873018,0.0,0.0,1
298,0.00015216068167985393,0.15673741950870498,4.46693169359613e-05,0.0,3
299,5.0720227226617976e-05,0.1667427817526767,0.0,0.0,1
300,5.0720227226617976e-05,0.17456438589035275,0.0,0.0,1
301,0.0004057618178129438,0.16066495538442732,0.0005764394079285902,0.10714285714285714,4
302,5.0720227226617976e-05,0.1681692952004026,0.0,0.0,1
303,5.0720227226617976e-05,0.16580188877582772,0.0,0.0,1
304,5.0720227226617976e-05,0.15717599789539138,0.0,0.0,1
305,5.0720227226617976e-05,0.15234239176627853,0.0,0.0,1
306,0.0005072022722661798,0.18049325301646008,0.0007904803638278512,0.0,4
307,0.0006593629539460336,0.17101964696187708,0.0010511717309806673,0.0,2
308,0.00010144045445323595,0.15146114371754293,0.00010144045445323591,0.0,1
309,5.0720227226617976e-05,0.14385150812064965,0.0,0.0,1
310,5.0720227226617976e-05,0.13524025105463525,0.0,0.0,1
311,0.0011158449989855956,0.1824575690832701,0.0007605348075260889,0.030303030303030304,7
312,5.0720227226617976e-05,0.1356982098242861,0.0,0.0,1
313,0.0002028809089064719,0.18791281059082549,4.310512840925878e-05,0.0,4
314,0.0002028809089064719,0.18626358053849787,0.0001585475295843293,0.0,4
315,5.0720227226617976e-05,0.14997261607740522,0.0,0.0,1
316,0.00010144045445323595,0.1522329977144975,2.811495026910978e-07,0.0,2
317,0.0011665652262122135,0.17179603359938656,0.0016815504888042408,0.015810276679841896,7
318,0.00015216068167985393,0.14006024096385541,0.0002028726763562753,0.0,2
319,0.00010144045445323595,0.13851731115107913,0.0002028706182187262,0.0,1
320,5.0720227226617976e-05,0.153197044220145,0.0,0.0,1
321,5.0720227226617976e-05,0.14312262260808967,0.0,0.0,1
322,5.0720227226617976e-05,0.16523633925578277,0.0,0.0,1
323,0.0009129640900791236,0.1567698228427849,0.0010183471144326107,0.0,4
324,0.0006086427267194157,0.19053141217058533,0.0007608532031781578,0.015151515151515152,5
325,5.0720227226617976e-05,0.15414324470122823,0.0,0.0,1
326,5.0720227226617976e-05,0.13720346001016012,0.0,0.0,1
327,5.0720227226617976e-05,0.1454368416393733,0.0,0.0,1
328,0.00010144045445323595,0.12098006369309501,0.0,1.0,2
329,0.00010144045445323595,0.17346471933837762,3.997327303225259e-06,0.0,2
330,5.0720227226617976e-05,0.15668261360204713,0.0,0.0,1
331,5.0720227226617976e-05,0.1568109694506526,0.0,0.0,1
332,0.00010144045445323595,0.18774997143183636,3.065779844708048e-05,0.0,2
333,0.00015216068167985393,0.16248959509465374,4.83990756459089e-05,0.0,3
334,5.0720227226617976e-05,0.14135663944593016,0.0,0.0,1
335,0.00010144045445323595,0.1600506551069115,6.068073890870411e-06,0.0,2
336,0.0007608034083992697,0.1849409513446584,0.001417539101181082,0.0,4
337,0.0009129640900791236,0.18287558783426552,0.0002386971765294616,0.09803921568627451,9
338,0.0002536011361330899,0.18103187064429938,0.00028837522317798494,0.1,5
339,0.0005072022722661798,0.18999527806419905,0.0002832209283270686,0.08888888888888889,8
340,0.00015216068167985393,0.17827046186118847,0.00010991216752806298,0.0,3
341,5.0720227226617976e-05,0.15684589866590296,0.0,0.0,1
342,5.0720227226617976e-05,0.16596518401292973,0.0,0.0,1
343,0.00030432136335970786,0.14210856356179588,0.0003156331014891094,0.13333333333333333,3
344,0.0002536011361330899,0.17278670709690988,0.00033962970805036165,0.1,4
345,5.0720227226617976e-05,0.15589960938117756,0.0,0.0,1
346,5.0720227226617976e-05,0.15124387269003292,0.0,0.0,1
347,5.0720227226617976e-05,0.15937015002586652,0.0,0.0,1
348,0.00015216068167985393,0.1591116347760122,1.311173989728841e-05,0.0,3
349,0.00010144045445323595,0.1556141375554468,0.0,1.0,2
350,5.0720227226617976e-05,0.14996120906034655,0.0,0.0,1
351,0.0004564820450395618,0.20087416327902924,0.0004584608356251373,0.027777777777777776,4
352,5.0720227226617976e-05,0.1532446738226447,0.0,0.0,1
353,0.0002028809089064719,0.16803027203927184,7.200623292952333e-05,0.16666666666666666,4
354,5.0720227226617976e-05,0.13473471284476396,0.0,0.0,1
355,5.0720227226617976e-05,0.16049493263869102,0.0,0.0,1
356,5.0720227226617976e-05,0.12356325440894449,0.0,0.0,1
357,0.003043213633597079,0.19954253790255652,0.0036921018644342826,0.011864406779661017,6
358,5.0720227226617976e-05,0.16931453205777786,0.0,0.0,1
359,5.0720227226617976e-05,0.1331514398400778,0.0,0.0,1
360,0.0002536011361330899,0.1804701230228471,7.313945866826098e-06,0.1,5
361,5.0720227226617976e-05,0.1546850359723519,0.0,0.0,1
362,5.0720227226617976e-05,0.14702460850111856,0.0,0.0,1
363,5.0720227226617976e-05,0.12705081774948127,0.0,0.0,1
364,5.0720227226617976e-05,0.14449672397871685,0.0,0.0,1
365,5.0720227226617976e-05,0.14733113636873135,0.0,0.0,1
366,5.0720227226617976e-05,0.18412058048971816,0.0,0.0,1
367,0.00010144045445323595,0.16898076725290548,1.8752536629057867e-06,0.0,2
368,5.0720227226617976e-05,0.15813282001924928,0.0,0.0,1
369,5.0720227226617976e-05,0.16668639353409648,0.0,0.0,1
370,0.0033982552241834042,0.19982567449780067,0.004863699543021196,0.006331976481230212,9
371,0.0004564820450395618,0.17884615384615385,0.000483112976444293,0.0,4
372,0.0009636843173057416,0.18766240565005093,0.000838393483352668,0.21052631578947367,9
373,0.00015216068167985393,0.18116328218322153,4.034225302789912e-06,0.6666666666666666,3
374,0.00010144045445323595,0.16496950122580806,1.89099491862493e-07,0.0,2
375,5.0720227226617976e-05,0.15588728296277554,0.0,0.0,1
376,5.0720227226617976e-05,0.14899228438210824,0.0,0.0,1
377,0.00030432136335970786,0.18816029317732838,0.00021550380119376032,0.06666666666666667,3
378,5.0720227226617976e-05,0.1685618042850059,0.0,0.0,1
379,5.0720227226617976e-05,0.14500150767443057,0.0,0.0,1
380,5.0720227226617976e-05,0.17487870428681668,0.0,0.0,1
381,0.00010144045445323595,0.1794435393590782,0.00013264237449538388,0.0,2
382,0.0002028809089064719,0.14327551250281595,0.00027952235057285155,0.16666666666666666,2
383,5.0720227226617976e-05,0.14022360672527098,0.0,0.0,1
384,0.0007100831811726517,0.16368210007222733,0.0009475160990184277,0.0,3
385,5.0720227226617976e-05,0.16035395638984,0.0,0.0,1
