epoch,loss,g_reg,g_rank,topk,b_reg,b_rank,mono,spearman,kendall
79,0.1437365561723709,0.003765122964978218,0.007468859199434519,0.007929700426757336,0.04512789845466614,0.13668735325336456,0.07214931398630142,0.2917004048582996,0.20107962213225372
80,0.16594550013542175,0.004132305737584829,0.011621524579823017,0.009609386324882507,0.04544999822974205,0.13697423040866852,0.06939457356929779,0.2874493927125506,0.19568151147098517
81,0.16733558475971222,0.004067800939083099,0.009517993777990341,0.012340347282588482,0.046014454215765,0.13295702636241913,0.06823497265577316,0.28178137651821866,0.1929824561403509
82,0.13700738549232483,0.004384669940918684,0.007293395232409239,0.006152525078505278,0.0477750338613987,0.13512776792049408,0.07134687155485153,0.27753036437246964,0.1902834008097166
83,0.132554292678833,0.0031780595891177654,0.007106061093509197,0.0058245789259672165,0.04629005491733551,0.1369955688714981,0.0662565752863884,0.2753036437246964,0.18758434547908234
84,0.13868071138858795,0.003362391609698534,0.008121835067868233,0.006486157421022654,0.047255631536245346,0.13560329377651215,0.06752946972846985,0.27469635627530364,0.18488529014844804
85,0.13547803461551666,0.004362745676189661,0.006678024772554636,0.006661470513790846,0.04735709726810455,0.1328629106283188,0.06770065426826477,0.2726720647773279,0.18758434547908234
86,0.13677912950515747,0.003319348441436887,0.007365251425653696,0.0070276143960654736,0.04654432460665703,0.1333824247121811,0.06492570042610168,0.2704453441295547,0.1902834008097166
87,0.15436431765556335,0.0041741253808140755,0.008034336380660534,0.010510116815567017,0.045661941170692444,0.13207577168941498,0.06328582763671875,0.2665991902834008,0.18488529014844804
88,0.13643662631511688,0.00402861787006259,0.0076105329208076,0.006050148978829384,0.04513770714402199,0.13567055761814117,0.06357122957706451,0.2722672064777328,0.18758434547908234
89,0.15268456935882568,0.0036227989476174116,0.008044893853366375,0.010332983918488026,0.043280258774757385,0.13339398801326752,0.06226950138807297,0.27692307692307694,0.1929824561403509
90,0.13867390155792236,0.003836735151708126,0.006011430639773607,0.008404851891100407,0.043832022696733475,0.1341099888086319,0.059689316898584366,0.28016194331983807,0.1902834008097166
91,0.1321844607591629,0.003923094365745783,0.00751857366412878,0.006056316662579775,0.04357094317674637,0.12887811660766602,0.060805924236774445,0.2937246963562753,0.20107962213225372
92,0.13375736773014069,0.00381822744384408,0.007301374338567257,0.006222200114279985,0.043940816074609756,0.1328347772359848,0.059134263545274734,0.29514170040485826,0.20107962213225372
93,0.12796005606651306,0.003167230635881424,0.006324047688394785,0.00623825378715992,0.045150358229875565,0.1311107724905014,0.05768735334277153,0.29514170040485826,0.20107962213225372
94,0.133425772190094,0.0037164671812206507,0.00850643403828144,0.005863150116056204,0.046683989465236664,0.12652480602264404,0.05957368388772011,0.2973684210526316,0.20647773279352227
95,0.13359752297401428,0.0029607205651700497,0.008025683462619781,0.006276647560298443,0.045583199709653854,0.13144932687282562,0.05432511866092682,0.2965587044534413,0.20647773279352227
96,0.1276036500930786,0.003507763147354126,0.0058741215616464615,0.006575184408575296,0.0456816591322422,0.12947486340999603,0.053369540721178055,0.3050607287449393,0.21457489878542513
97,0.1291092038154602,0.003150230273604393,0.006544856354594231,0.006377114914357662,0.04518727958202362,0.13125945627689362,0.05339452251791954,0.3058704453441296,0.21727395411605938
98,0.12872715294361115,0.0035120551474392414,0.007809265051037073,0.005475072655826807,0.043847210705280304,0.1274176985025406,0.05241447314620018,0.3133603238866397,0.22267206477732795
99,0.12818872928619385,0.003656023181974888,0.005856379400938749,0.0065789301879704,0.04344628378748894,0.1306932270526886,0.05088759958744049,0.31295546558704457,0.2253711201079622
100,0.12581521272659302,0.0038222435396164656,0.0061831227503716946,0.006534508429467678,0.04296804219484329,0.12341418117284775,0.049534872174263,0.3125506072874494,0.2253711201079622
101,0.13601984083652496,0.0032217747066169977,0.0076917619444429874,0.0076858955435454845,0.043412163853645325,0.1272449791431427,0.04673910140991211,0.30870445344129555,0.22267206477732795
102,0.13329465687274933,0.003005712991580367,0.00824366882443428,0.006571045611053705,0.04496580362319946,0.12750566005706787,0.04787878319621086,0.30870445344129555,0.22267206477732795
103,0.1393943578004837,0.0027263304218649864,0.007148843724280596,0.008877313695847988,0.044803448021411896,0.1302923560142517,0.04843597114086151,0.305668016194332,0.21997300944669368
104,0.13143327832221985,0.0030642079655081034,0.006703125312924385,0.007600799202919006,0.04597983509302139,0.1257556974887848,0.04865594953298569,0.30344129554655874,0.21727395411605938
105,0.13654446601867676,0.002472455846145749,0.0066178301349282265,0.009053772315382957,0.04553728178143501,0.1280495524406433,0.048146676272153854,0.3078947368421053,0.21997300944669368
106,0.11980424076318741,0.003276100382208824,0.007948733866214752,0.0038340503815561533,0.04546057805418968,0.12300277501344681,0.04819560796022415,0.3054655870445344,0.21457489878542513
107,0.12225992232561111,0.003044665325433016,0.006882642861455679,0.004869048949331045,0.043332286179065704,0.1287742406129837,0.04724927991628647,0.3054655870445344,0.21457489878542513
108,0.12604263424873352,0.004242102615535259,0.0066908979788422585,0.005640313494950533,0.043639179319143295,0.12506406009197235,0.05124061927199364,0.30344129554655874,0.21187584345479082
109,0.12542088329792023,0.004844870418310165,0.00646896380931139,0.005986812990158796,0.04359925910830498,0.1196097731590271,0.051105376332998276,0.2987854251012146,0.20917678812415658
110,0.11762566864490509,0.0037089213728904724,0.006043965462595224,0.004652106668800116,0.04272211343050003,0.12383583188056946,0.04801866412162781,0.2987854251012146,0.20917678812415658
111,0.12530213594436646,0.0032833425793796778,0.006816305220127106,0.00625618314370513,0.043033137917518616,0.12312522530555725,0.0469210147857666,0.2987854251012146,0.20917678812415658
112,0.11866878718137741,0.0033395118080079556,0.007325335871428251,0.004017299041152,0.043919458985328674,0.12373664230108261,0.04703744500875473,0.3010121457489879,0.21457489878542513
113,0.1208239197731018,0.0027262396179139614,0.007646434940397739,0.004994315095245838,0.0436314158141613,0.12124735116958618,0.04563454911112785,0.2963562753036438,0.20917678812415658
114,0.1133837178349495,0.002963199047371745,0.006658386439085007,0.003334335284307599,0.044697243720293045,0.12496671080589294,0.04761893302202225,0.2941295546558705,0.20917678812415658
115,0.1081940084695816,0.002857902552932501,0.005654388107359409,0.0033458999823778868,0.04486452415585518,0.12233089655637741,0.04446781799197197,0.2941295546558705,0.20917678812415658
116,0.11242218315601349,0.002850285964086652,0.0057996828109025955,0.0044989497400820255,0.04471586272120476,0.12048566341400146,0.04574711620807648,0.29514170040485826,0.21187584345479082
117,0.12814393639564514,0.002936203731223941,0.00712442584335804,0.006788637954741716,0.04474790394306183,0.12402530759572983,0.04451879486441612,0.2965587044534413,0.21457489878542513
118,0.11599808186292648,0.003142161061987281,0.00607576547190547,0.005268525797873735,0.04484011232852936,0.11804873496294022,0.045900341123342514,0.2965587044534413,0.21457489878542513
119,0.1173844188451767,0.003548241686075926,0.007364568766206503,0.003733140416443348,0.044671665877103806,0.12210679054260254,0.04569394141435623,0.2993927125506073,0.21727395411605938
120,0.13276199996471405,0.002946471096947789,0.006413166876882315,0.008671456947922707,0.044001903384923935,0.1232089102268219,0.04518531262874603,0.2987854251012146,0.21457489878542513
121,0.12046696990728378,0.0030629411339759827,0.005513310432434082,0.006134143564850092,0.04356491565704346,0.12481820583343506,0.04421720653772354,0.29676113360323886,0.21187584345479082
122,0.12758629024028778,0.002719932934269309,0.005968395620584488,0.008188447915017605,0.04304135590791702,0.12128886580467224,0.04389429837465286,0.29433198380566805,0.20647773279352227
123,0.11467737704515457,0.003079501446336508,0.006577784661203623,0.0039291041903197765,0.04276539385318756,0.12375523895025253,0.04171598330140114,0.28906882591093114,0.19838056680161945
124,0.11472417414188385,0.0026410582941025496,0.005676081404089928,0.004628510680049658,0.04304380714893341,0.12666624784469604,0.0420740470290184,0.28866396761133606,0.19568151147098517
125,0.11377360671758652,0.003334006993100047,0.006548131816089153,0.00501032080501318,0.043645694851875305,0.11173102259635925,0.04497523605823517,0.2910931174089069,0.20107962213225372
126,0.11188811808824539,0.0026129556354135275,0.005379161331802607,0.0049711717292666435,0.0432317890226841,0.12042397260665894,0.04217620566487312,0.2866396761133604,0.19568151147098517
127,0.11451424658298492,0.0030073164962232113,0.005955416243523359,0.005742271430790424,0.043549053370952606,0.11373797804117203,0.039180342108011246,0.2882591093117409,0.19568151147098517
128,0.12218055874109268,0.00327570759691298,0.00521666556596756,0.0076262918300926685,0.04354296624660492,0.11765896528959274,0.04088030010461807,0.28866396761133606,0.19838056680161945
129,0.11184832453727722,0.0029439034406095743,0.00548628019168973,0.004704458639025688,0.043785665184259415,0.12001863867044449,0.04161752760410309,0.28927125506072876,0.20107962213225372
130,0.11997883021831512,0.002719386015087366,0.0057938238605856895,0.006953112315386534,0.04441457614302635,0.11741015315055847,0.03885991871356964,0.29331983805668016,0.20377867746288802
131,0.11944396793842316,0.0029600518755614758,0.006585939787328243,0.006096641067415476,0.04486323148012161,0.11635776609182358,0.03882554545998573,0.29331983805668016,0.20377867746288802
132,0.11922091990709305,0.002806750824674964,0.006362218409776688,0.006696183700114489,0.04488081485033035,0.11347078531980515,0.038561318069696426,0.29331983805668016,0.20377867746288802
133,0.11543592810630798,0.0032238380517810583,0.005651313345879316,0.005414256360381842,0.04509903863072395,0.1193375363945961,0.03522065654397011,0.29331983805668016,0.20377867746288802
134,0.10992899537086487,0.002503089141100645,0.005830765701830387,0.004116876050829887,0.04516597092151642,0.12091221660375595,0.03646765276789665,0.2983805668016195,0.20647773279352227
135,0.11236212402582169,0.0025599664077162743,0.006460931152105331,0.003937080968171358,0.04504614695906639,0.12255573272705078,0.036362819373607635,0.2983805668016195,0.20647773279352227
136,0.11131004244089127,0.0026646736077964306,0.004640601575374603,0.005526996683329344,0.04485252499580383,0.11987316608428955,0.03752875328063965,0.2983805668016195,0.20647773279352227
137,0.10268494486808777,0.002764616860076785,0.005289901047945023,0.0033890826161950827,0.0448191873729229,0.1145663931965828,0.038745954632759094,0.2983805668016195,0.20647773279352227
138,0.10921885818243027,0.003048792015761137,0.005678815767168999,0.004574911668896675,0.044288039207458496,0.11416671425104141,0.03818431496620178,0.2983805668016195,0.20647773279352227
139,0.11722109466791153,0.0023214512038975954,0.005239032208919525,0.006480566691607237,0.04409844055771828,0.12196431308984756,0.03533167392015457,0.2993927125506073,0.20917678812415658
140,0.11127446591854095,0.002850933000445366,0.004881822504103184,0.004768169019371271,0.04378526657819748,0.12355801463127136,0.03661079332232475,0.30344129554655874,0.21187584345479082
141,0.10823605954647064,0.0029748519882559776,0.004205997567623854,0.005150973331183195,0.044129885733127594,0.11830843240022659,0.038136888295412064,0.3010121457489879,0.20647773279352227
142,0.1112513616681099,0.0027719757054001093,0.005789151415228844,0.004774042870849371,0.04346420615911484,0.11758208274841309,0.03651516139507294,0.3010121457489879,0.20647773279352227
143,0.10478302091360092,0.0034030915703624487,0.0046880533918738365,0.003996457438915968,0.044029444456100464,0.11525920033454895,0.036974675953388214,0.3010121457489879,0.20647773279352227
144,0.11681104451417923,0.0024508610367774963,0.004937800578773022,0.006543545518070459,0.04376865550875664,0.12216553837060928,0.03535560891032219,0.3010121457489879,0.20647773279352227
145,0.1086365208029747,0.002996125491335988,0.0057127769105136395,0.004117016214877367,0.04474509507417679,0.11685989052057266,0.0355793721973896,0.2987854251012146,0.20377867746288802
146,0.10698742419481277,0.0026476215571165085,0.0053404150530695915,0.003993087448179722,0.04465740546584129,0.1188550516963005,0.03622600436210632,0.2987854251012146,0.20377867746288802
147,0.1038283109664917,0.0023437701165676117,0.005269942805171013,0.003653544932603836,0.04389012232422829,0.11757513135671616,0.034666627645492554,0.2987854251012146,0.20377867746288802
148,0.10643376410007477,0.002710063010454178,0.00564977852627635,0.003997858613729477,0.04463302716612816,0.11524415761232376,0.03615127503871918,0.2987854251012146,0.20377867746288802
149,0.11150706559419632,0.002311179880052805,0.0052819084376096725,0.00564586091786623,0.044682033360004425,0.11697795987129211,0.034036170691251755,0.2987854251012146,0.20377867746288802
150,0.11107919365167618,0.0026856721378862858,0.005185926333069801,0.0048986985348165035,0.044657111167907715,0.12080097943544388,0.035065580159425735,0.2953441295546559,0.20377867746288802
151,0.11620111018419266,0.0025687809102237225,0.005293750669807196,0.005933697335422039,0.04435361921787262,0.12244242429733276,0.037193480879068375,0.2953441295546559,0.20377867746288802
152,0.10440458357334137,0.0025213605258613825,0.005000291857868433,0.0035603672731667757,0.04410163313150406,0.12030500918626785,0.035920459777116776,0.2953441295546559,0.20377867746288802
153,0.10313981771469116,0.002282575238496065,0.004529406316578388,0.003702278481796384,0.04416360706090927,0.12121021002531052,0.034997403621673584,0.29554655870445345,0.20377867746288802
154,0.12085318565368652,0.0025566229596734047,0.005768689792603254,0.007461447734385729,0.04353891313076019,0.11650782823562622,0.03635235130786896,0.29554655870445345,0.20377867746288802
155,0.11526638269424438,0.002637440338730812,0.005416947416961193,0.006122905295342207,0.04374804347753525,0.1179136335849762,0.037804555147886276,0.29554655870445345,0.20377867746288802
156,0.10677552223205566,0.002856057370081544,0.00484475027769804,0.004345078952610493,0.04383615404367447,0.11804196983575821,0.03787660226225853,0.3004048582995951,0.20647773279352227
157,0.10866007208824158,0.0022190629970282316,0.004985358100384474,0.004630302079021931,0.04369240254163742,0.12193355709314346,0.03612877428531647,0.3004048582995951,0.20647773279352227
158,0.1126348152756691,0.003111607860773802,0.005945590324699879,0.005159534513950348,0.043102819472551346,0.11453161388635635,0.03664004057645798,0.3004048582995951,0.20647773279352227
159,0.12356998026371002,0.00241350126452744,0.005782146938145161,0.007933450862765312,0.04345182701945305,0.11878517270088196,0.036542683839797974,0.29554655870445345,0.20377867746288802
160,0.11363726854324341,0.002977779135107994,0.005495887715369463,0.0054466938599944115,0.04380444064736366,0.11794831603765488,0.03631679713726044,0.29554655870445345,0.20377867746288802
161,0.11499011516571045,0.002456768648698926,0.005898024886846542,0.005084976553916931,0.043622180819511414,0.12366026639938354,0.03345700353384018,0.2993927125506073,0.20647773279352227
162,0.10263646394014359,0.002720603486523032,0.0050880685448646545,0.0037812667433172464,0.04376579448580742,0.1134355291724205,0.03614617884159088,0.2953441295546559,0.20377867746288802
163,0.10303662717342377,0.0026887657586485147,0.004516391549259424,0.003902923781424761,0.04413272440433502,0.11744138598442078,0.035233717411756516,0.2927125506072874,0.20107962213225372
164,0.11050611734390259,0.002833210863173008,0.005943218246102333,0.00472092442214489,0.044255103915929794,0.1149238720536232,0.037013616412878036,0.2927125506072874,0.20107962213225372
165,0.10200121253728867,0.0024144675116986036,0.004386677872389555,0.003626257413998246,0.04444831609725952,0.11983593553304672,0.03487695753574371,0.2927125506072874,0.20107962213225372
166,0.10264182090759277,0.0025402179453521967,0.0055928779765963554,0.0031201569363474846,0.04417030140757561,0.11611195653676987,0.03525140881538391,0.2927125506072874,0.20107962213225372
167,0.10389331728219986,0.0025948616676032543,0.005273597780615091,0.0033953809179365635,0.04449265077710152,0.1184406504034996,0.03394922614097595,0.2927125506072874,0.20107962213225372
