node,degree_centrality,closeness,betweenness,clustering_coeff,k_shell
76,0.00010909884355225835,0.15501175356412034,3.1647752610710454e-06,0.0,2
77,0.0002181976871045167,0.18227918584880334,0.00022091541462482606,0.3333333333333333,3
78,0.00010909884355225835,0.17172994594797142,0.0,1.0,2
79,0.00016364826532838753,0.17816739882595342,4.040230985798446e-06,0.6666666666666666,3
80,0.0006000436395374209,0.20696584815128422,0.00031486717049143687,0.07272727272727272,6
81,0.0005454942177612917,0.1805877079782885,8.160280849066683e-05,0.4666666666666667,6
82,0.00027274710888064587,0.18412832333946022,0.00012918689452769507,0.1,4
83,0.0010364390137464544,0.2173016286953842,0.001028406076619544,0.08771929824561403,7
84,0.00016364826532838753,0.1698366670063647,2.588756377821173e-05,0.0,3
85,0.0010364390137464544,0.2118987897772589,0.0005815829875088072,0.1871345029239766,7
86,0.0002181976871045167,0.19744097880406686,1.4101524591091565e-05,0.16666666666666666,4
87,0.00010909884355225835,0.1172692612778588,0.00010909884355225834,0.0,1
88,0.0026183722452542005,0.22168476552107771,0.003153660080040552,0.07712765957446809,9
89,0.0008727907484180668,0.20070287609892817,5.173438371363109e-05,0.3,8
90,0.00016364826532838753,0.18665553439972304,4.104941584022746e-06,0.3333333333333333,3
91,0.0004909447959851625,0.20105727258768563,0.0001315677720369115,0.3055555555555556,7
92,0.0013637355444032293,0.21450218223090695,0.0008492750853347598,0.18,9
93,0.0004363953742090334,0.18982334789902044,0.00019345331237568487,0.17857142857142858,4
94,0.0016364826532838752,0.206439116676614,0.00024083096333014963,0.13793103448275862,9
95,0.0002181976871045167,0.20303016878571745,4.672292134526649e-05,0.0,4
96,0.00027274710888064587,0.16894451151517387,6.853113049556852e-05,0.3,3
97,0.0006000436395374209,0.18144566626745717,1.5142217297133771e-05,0.41818181818181815,7
98,0.00027274710888064587,0.19210495981221248,1.9563854366764262e-06,0.3,5
99,0.0002181976871045167,0.1728814198683491,2.7088982396331983e-05,0.3333333333333333,3
100,0.0015819332315077461,0.2195580573687047,0.0007186985983432419,0.11330049261083744,9
101,0.0004909447959851625,0.20215252966344668,0.0004397331217476589,0.3888888888888889,6
102,0.00032729653065677506,0.1878991010936523,2.9640381042051387e-05,0.3333333333333333,5
103,0.0004363953742090334,0.19709072925290014,7.03965428848306e-05,0.39285714285714285,5
104,5.4549421776129175e-05,0.14086801499969262,0.0,0.0,1
105,0.00010909884355225835,0.19995418898135928,0.0,1.0,2
106,0.0008182413266419376,0.19809811973200778,8.509321595382276e-05,0.17142857142857143,7
107,0.00016364826532838753,0.1690005807896896,0.0,1.0,3
108,0.0006545930613135501,0.19242153878450718,9.952238323969726e-05,0.3484848484848485,7
109,0.0002181976871045167,0.1701977532262557,2.8492230793901054e-05,0.3333333333333333,4
110,0.0002181976871045167,0.1682792046852338,0.0002216683319976759,0.16666666666666666,2
111,0.0007091424830896793,0.20982510759087997,0.0005320142166133113,0.32051282051282054,7
112,0.00010909884355225835,0.16891493439481056,0.0,1.0,2
113,0.0004909447959851625,0.20387690870469433,1.1566235146996326e-05,0.6666666666666666,6
114,0.0006000436395374209,0.1927695640286862,4.538673319289669e-05,0.34545454545454546,7
115,0.00027274710888064587,0.16638832413592797,5.436929402345632e-06,0.7,4
116,0.0022910757145974256,0.22787957138950352,0.0016592367896075579,0.08013937282229965,9
117,5.4549421776129175e-05,0.15415016439208565,0.0,0.0,1
118,0.00016364826532838753,0.16228322548090968,3.023902003078549e-06,0.3333333333333333,3
119,0.0004909447959851625,0.17110802057179125,5.043320506070506e-05,0.25,4
120,0.0004909447959851625,0.1885484484762463,0.00013124764677806158,0.16666666666666666,4
121,0.00016364826532838753,0.19001223076763615,2.070757569589082e-06,0.6666666666666666,3
122,0.00027274710888064587,0.16692921989819612,4.831664431049176e-06,0.8,5
123,0.00032729653065677506,0.2081289736603088,2.064756510943357e-05,0.7333333333333333,5
124,5.4549421776129175e-05,0.17282111713410322,0.0,0.0,1
125,0.0010364390137464544,0.2231880881941147,0.0002720324985189911,0.15789473684210525,9
126,0.000927340170194196,0.22857570354484358,0.0009454460850296735,0.1323529411764706,8
127,0.00016364826532838753,0.17402861238477677,2.6103654197808603e-05,0.3333333333333333,3
128,0.0002181976871045167,0.18584941047658635,3.7235653748708814e-06,0.3333333333333333,4
129,0.00010909884355225835,0.16356611972126306,0.0,1.0,2
130,0.0005454942177612917,0.19833816592374606,6.543352347496351e-05,0.15555555555555556,7
131,0.0002181976871045167,0.17644397817068827,5.903405255137119e-06,0.3333333333333333,4
132,0.00016364826532838753,0.17519950303435752,1.5970879509772078e-07,0.6666666666666666,3
133,0.0003818459524329042,0.16111653087949657,7.999089376798262e-05,0.19047619047619047,4
134,0.00010909884355225835,0.12340792201847214,0.0,1.0,2
135,5.4549421776129175e-05,0.1585031602064726,0.0,0.0,1
136,0.0008182413266419376,0.20990679460462133,0.0002865478536888001,0.22857142857142856,7
137,0.00010909884355225835,0.17485025371027432,3.848233838833124e-05,0.0,2
138,5.4549421776129175e-05,0.15366303436714165,0.0,0.0,1
139,0.0002181976871045167,0.1745938017867007,1.127092966481883e-05,0.16666666666666666,3
140,0.0003818459524329042,0.17812238869779826,2.7072947668486508e-05,0.42857142857142855,5
141,0.00016364826532838753,0.1881401506599068,2.9752082698486133e-05,0.0,3
142,0.000981889591970325,0.21442189601731096,0.0006240842695204807,0.45098039215686275,12
143,0.00027274710888064587,0.2031336568933803,7.916932530095371e-06,0.5,5
144,0.0002181976871045167,0.16978947660902666,0.0002094660434573083,0.0,3
145,0.00032729653065677506,0.17671441516127168,6.559189432804742e-06,0.7333333333333333,5
146,0.00027274710888064587,0.19485544217687076,3.725971062099362e-06,0.7,4
147,0.0004909447959851625,0.1975154342602868,0.0002435914583947043,0.1388888888888889,4
148,0.0008727907484180668,0.16849419571871066,0.00031111234849415747,0.3416666666666667,7
149,0.0002181976871045167,0.1753067293991642,8.019379023877704e-07,0.6666666666666666,4
150,0.0011455378572987128,0.21163459207351565,0.0003913212676555968,0.11904761904761904,7
151,0.0003818459524329042,0.20088982400771474,1.556043877473846e-05,0.2857142857142857,6
152,0.0005454942177612917,0.18457139405167033,0.00011152734235937275,0.15555555555555556,6
153,0.0006000436395374209,0.1979676245396918,0.00018432304577089382,0.2,6
154,5.4549421776129175e-05,0.1541683135843376,0.0,0.0,1
155,0.00016364826532838753,0.12984198261879634,9.919339147915038e-10,0.6666666666666666,3
156,5.4549421776129175e-05,0.1651427387462052,0.0,0.0,1
157,5.4549421776129175e-05,0.1835990705872927,0.0,0.0,1
158,0.00016364826532838753,0.1977839394952906,3.3447217734920256e-05,0.3333333333333333,2
159,0.00016364826532838753,0.18084245832100226,1.511051578114946e-05,0.3333333333333333,3
160,0.00032729653065677506,0.18050946758962946,3.908939924628924e-06,0.4666666666666667,6
161,0.0014182849661793586,0.21625319979710042,0.0005479618867128101,0.08307692307692308,9
162,0.0004909447959851625,0.1919299788512679,8.335246907258876e-06,0.5277777777777778,6
163,0.0004363953742090334,0.19922189136907997,4.520665629174243e-05,0.25,7
164,0.00010909884355225835,0.1587543516289381,0.0,1.0,2
165,0.000981889591970325,0.20795897994373355,0.0014703333568187693,0.2875816993464052,9
166,5.4549421776129175e-05,0.15526645661822,0.0,0.0,1
167,0.00032729653065677506,0.19580031187917887,7.589490562098939e-06,0.26666666666666666,6
168,0.000927340170194196,0.19205263323310948,0.00011240271764412861,0.19117647058823528,8
169,0.0002181976871045167,0.19839397415640353,4.685150671595862e-05,0.5,4
170,0.00027274710888064587,0.17130628989001337,3.3902539480837e-05,0.5,4
171,0.00010909884355225835,0.13808792069661635,0.0,1.0,2
172,0.0003818459524329042,0.18945649590227467,9.239336575323195e-05,0.2857142857142857,5
173,0.003436613571896138,0.21755177119800628,0.00180533407550673,0.07168458781362007,9
174,0.0002181976871045167,0.18925503799141064,4.691585898293935e-06,0.5,4
175,0.0010909884355225835,0.20552721565110152,0.00022265791072891494,0.25263157894736843,8
176,0.00016364826532838753,0.17148737137511694,0.0,1.0,3
177,0.0004363953742090334,0.18748018531207494,0.00022573515204132508,0.10714285714285714,3
178,0.00032729653065677506,0.19084501910324078,0.00015582527258424923,0.3333333333333333,4
179,0.00016364826532838753,0.18878727961772945,0.00013643535437865965,0.3333333333333333,3
180,0.0002181976871045167,0.16813104169341672,3.37872349297261e-06,0.6666666666666666,4
181,0.00016364826532838753,0.17785970699524595,2.1877156836374228e-05,0.3333333333333333,3
182,0.00027274710888064587,0.17174603472020536,3.0367286640600833e-06,0.9,5
183,0.00016364826532838753,0.16421079032937108,0.0,1.0,3
184,0.00032729653065677506,0.18922378199834847,6.406187006043765e-05,0.4,5
185,0.0002181976871045167,0.15339430503142024,3.157900578618282e-05,0.16666666666666666,2
186,0.00027274710888064587,0.17978541866896808,0.0,1.0,5
187,0.00016364826532838753,0.1760643866270973,7.243782590620803e-05,0.0,2
188,0.0003818459524329042,0.17780795344325898,1.403022224113269e-05,0.5714285714285714,5
189,0.0003818459524329042,0.1768627413146038,2.708640689133989e-05,0.23809523809523808,4
190,0.0003818459524329042,0.17255595926128128,0.0,1.0,7
191,0.00027274710888064587,0.1778234763461408,9.072745357224806e-06,0.6,4
192,0.0003818459524329042,0.2005360170650331,0.00020462227081166954,0.2857142857142857,5
193,0.00016364826532838753,0.18579102057362926,1.4347922740310383e-05,0.3333333333333333,3
194,0.0006000436395374209,0.19736870437759738,5.6852590217730555e-05,0.32727272727272727,8
195,0.0007636919048658084,0.18794340783268404,0.0002731317742338926,0.17582417582417584,6
196,0.0002181976871045167,0.1917172139719724,5.26497153588809e-05,0.3333333333333333,3
197,0.00010909884355225835,0.1684833556972961,0.0,1.0,2
198,0.0004909447959851625,0.20129349628311977,0.00043811847913328224,0.1388888888888889,5
199,0.00032729653065677506,0.20346056092607184,5.8686708837944206e-05,0.5333333333333333,5
200,0.00010909884355225835,0.14865390853065197,1.1944883825969953e-06,0.0,2
201,0.00027274710888064587,0.16542737510828762,0.00013236504771437752,0.3,3
202,0.00032729653065677506,0.1708592359240584,4.7135678949478035e-06,0.6,5
203,0.00010909884355225835,0.1751593269570701,4.5041556651415945e-05,0.0,2
204,0.0013637355444032293,0.21368208786469442,0.002381136685413055,0.02666666666666667,5
205,0.0010364390137464544,0.20866437498577184,0.0005341747725020278,0.08771929824561403,8
206,0.0002181976871045167,0.16073088186297718,9.867916705522966e-06,0.16666666666666666,4
207,0.00016364826532838753,0.17896226875579635,2.1834908865985904e-05,0.3333333333333333,2
208,0.0002181976871045167,0.19194806554630647,8.765462513422899e-06,0.3333333333333333,4
209,5.4549421776129175e-05,0.1519713499353384,0.0,0.0,1
210,0.00016364826532838753,0.18617404815826621,9.738507440353926e-07,0.6666666666666666,3
211,0.0011455378572987128,0.23027257882175606,0.000539826465930303,0.1523809523809524,9
212,0.00032729653065677506,0.1736313695775715,6.445386987729425e-05,0.5333333333333333,4
213,0.0006545930613135501,0.20222165841174589,6.56690426053703e-05,0.10606060606060606,7
214,0.0005454942177612917,0.19391964795734867,4.982847937020003e-05,0.37777777777777777,8
215,0.00010909884355225835,0.19465681277607882,0.0,1.0,2
216,0.0002181976871045167,0.1676405768474573,1.8508999028373245e-05,0.3333333333333333,3
217,0.00016364826532838753,0.15787116775749224,0.00021819173550102793,0.0,1
218,0.0005454942177612917,0.19547878012369374,6.582578120514487e-05,0.28888888888888886,7
219,0.0004909447959851625,0.19076161042258505,5.1048868440063104e-05,0.3055555555555556,6
220,0.0005454942177612917,0.19737720450483429,0.0002889928106032426,0.28888888888888886,5
221,0.0002181976871045167,0.15995951275697184,4.4999851702502396e-05,0.16666666666666666,2
222,0.0002181976871045167,0.183199088601523,2.841520147923976e-05,0.5,4
223,0.001254636700850971,0.20627651314827108,0.00047934926553223184,0.6442687747035574,18
224,0.0008727907484180668,0.18803979895373885,0.0003805523604932065,0.14166666666666666,7
225,0.00032729653065677506,0.17697713932653691,1.1325631055129528e-05,0.6,4
226,0.000927340170194196,0.1848226078014256,6.22931613295113e-05,0.8088235294117647,15
227,5.4549421776129175e-05,0.18574207667990597,0.0,0.0,1
228,5.4549421776129175e-05,0.1581735664118449,0.0,0.0,1
229,0.00010909884355225835,0.16943638279387027,0.0,1.0,2
230,0.0006000436395374209,0.2167210479027758,0.0003193471180176226,0.18181818181818182,7
231,0.00027274710888064587,0.19566029479256722,3.381835898685218e-05,0.2,5
232,0.00032729653065677506,0.1936860789451441,9.200729905509258e-06,0.4,6
233,0.0006000436395374209,0.19861967344550743,3.9612619534069804e-05,0.41818181818181815,7
234,0.0006545930613135501,0.1812608764436007,0.0004802089720873619,0.06060606060606061,5
235,0.0003818459524329042,0.19236702099751304,0.00017061171698936668,0.047619047619047616,4
236,0.0004363953742090334,0.18000078551510154,1.3493007435749717e-05,0.32142857142857145,6
237,0.00196377918394065,0.23199483668484794,0.0022875072840468683,0.06984126984126984,8
238,0.0002181976871045167,0.19178942082356878,0.00032161132388979386,0.16666666666666666,3
239,0.00010909884355225835,0.16256240633507435,0.0,1.0,2
240,5.4549421776129175e-05,0.16407998138302632,0.0,0.0,1
241,0.00016364826532838753,0.19976680070177733,8.065701583779943e-05,0.0,3
242,0.00027274710888064587,0.17749634492307395,0.00011772880413117558,0.2,4
243,0.00010909884355225835,0.12924604125833697,0.0,1.0,2
244,5.4549421776129175e-05,0.15272848454553029,0.0,0.0,1
245,0.00027274710888064587,0.20311340091961663,3.57706988506134e-05,0.3,5
246,0.00027274710888064587,0.17721494513992944,0.00011856180708329736,0.1,3
247,0.0004909447959851625,0.1957480432670233,6.189797391257489e-05,0.5555555555555556,7
248,0.0004363953742090334,0.1955329905924014,3.0938132267614126e-05,0.25,6
249,0.0002181976871045167,0.2087237700531715,0.00015296908442237995,0.0,4
250,0.00032729653065677506,0.17410629487520418,4.803813239453786e-06,0.4666666666666667,4
251,0.00010909884355225835,0.18512870747200144,2.4379397492652598e-05,0.0,2
252,0.0002181976871045167,0.1759427216799593,1.3717740930985784e-06,0.5,4
253,0.0006545930613135501,0.1960033786312267,0.0001353098993729915,0.13636363636363635,7
254,5.4549421776129175e-05,0.1508037051052138,0.0,0.0,1
255,5.4549421776129175e-05,0.18671256734872635,0.0,0.0,1
256,0.00010909884355225835,0.16560670665606705,0.0,1.0,2
257,0.00010909884355225835,0.18166863213390283,0.00010909884355225834,0.0,1
258,0.0008727907484180668,0.20992602432265306,0.0005666219861156109,0.13333333333333333,7
259,0.00016364826532838753,0.18540206519210736,7.054200437165756e-08,0.6666666666666666,3
260,0.0008727907484180668,0.18184703898422774,0.00012614358833374793,0.36666666666666664,5
261,0.00010909884355225835,0.15607679536843896,3.9738432227200006e-05,0.0,2
262,0.00027274710888064587,0.1893801652892562,9.562962955011018e-05,0.3,4
263,0.00027274710888064587,0.18293948586939165,5.580149953033649e-05,0.3,4
264,0.00010909884355225835,0.18591914971298756,0.0,1.0,2
265,0.0016364826532838752,0.22556631516777204,0.0006636613321886474,0.18850574712643678,9
266,0.0013637355444032293,0.21662373265899368,0.0013381201469310814,0.1,7
267,0.00010909884355225835,0.17765976004496734,0.0,1.0,2
268,0.0018001309186122627,0.21398139393727167,0.0019742309981756086,0.08333333333333333,6
269,5.4549421776129175e-05,0.1422651290567912,0.0,0.0,1
270,0.00027274710888064587,0.17924924954288116,5.115401931991639e-05,0.1,4
271,0.0002181976871045167,0.16972816828383083,3.561702345920411e-05,0.0,4
272,0.0003818459524329042,0.16774028255618184,4.196027791773828e-06,0.5714285714285714,6
273,0.0002181976871045167,0.18821934967196116,2.0344570286438087e-06,0.6666666666666666,3
274,0.0012000872790748419,0.2231120306699933,0.0012494803707947656,0.22077922077922077,7
275,0.00027274710888064587,0.1850147349723467,0.00011984671016572602,0.1,4
276,0.00010909884355225835,0.12481106768883019,0.00010909884355225834,0.0,1
277,0.0002181976871045167,0.1924397182477614,0.00010859263925505685,0.6666666666666666,3
278,0.0003818459524329042,0.15838675675208655,0.0007670360925459986,0.09523809523809523,2
279,0.0006545930613135501,0.18345942916616628,0.0002907319373793516,0.19696969696969696,5
280,0.00032729653065677506,0.16038635508622123,0.00025904952086219226,0.06666666666666667,3
281,5.4549421776129175e-05,0.1719457862402101,0.0,0.0,1
282,0.0004909447959851625,0.20540976626403423,0.00016687386926350536,0.2777777777777778,7
283,0.0004909447959851625,0.19121328437917223,4.817846509615194e-05,0.3611111111111111,5
284,0.0004909447959851625,0.19071993341656263,7.5360990898433e-05,0.2222222222222222,6
285,0.00010909884355225835,0.14480367143500344,0.00010909884355225834,0.0,1
286,0.00016364826532838753,0.1724715401260702,9.094486734250737e-07,0.6666666666666666,3
287,0.0004363953742090334,0.20567710086390664,0.0001419358864516435,0.39285714285714285,5
288,0.0004363953742090334,0.18816332395869687,5.769276657949297e-05,0.42857142857142855,6
289,0.0005454942177612917,0.18262238249885437,0.00032891438907572376,0.1111111111111111,4
290,0.0004909447959851625,0.1989624259263279,9.824422714340577e-05,0.19444444444444445,7
291,0.0002181976871045167,0.17183940907940495,4.249679236879894e-06,0.5,3
292,0.00032729653065677506,0.1808495945386027,6.772110905867883e-05,0.4666666666666667,4
293,5.4549421776129175e-05,0.1461124616426892,0.0,0.0,1
294,0.00196377918394065,0.22635172677771057,0.0014777828217620325,0.16825396825396827,9
295,0.00016364826532838753,0.17745339089694692,3.323384259505124e-06,0.0,3
296,0.00016364826532838753,0.17754619765234572,6.591969498658756e-06,0.0,3
297,0.0002181976871045167,0.19634766775558293,2.5476312577858875e-05,0.5,4
298,0.00027274710888064587,0.14166376878791392,0.0,1.0,5
299,0.0014728343879554877,0.217758508047752,0.00025182957328955707,0.5156695156695157,18
300,0.00016364826532838753,0.19249427725392193,0.0004027438627209515,0.0,2
301,0.0007091424830896793,0.2052878531674487,0.00017082294245605517,0.28205128205128205,8
302,5.4549421776129175e-05,0.17270877298763943,0.0,0.0,1
303,0.0003818459524329042,0.20996208954198212,9.324607955669268e-05,0.09523809523809523,5
304,0.0003818459524329042,0.19287705823557263,9.204102209755363e-05,0.5238095238095238,5
305,0.00027274710888064587,0.18376102646351242,6.52411589703385e-05,0.1,4
306,0.0010909884355225835,0.21941615100120887,0.0009888000258674932,0.39473684210526316,12
307,0.00010909884355225835,0.1870192405786456,6.259907950116495e-06,0.0,2
308,0.0006545930613135501,0.20706403262060474,0.0003713573157986978,0.13636363636363635,5
309,0.0003818459524329042,0.20678608491630193,0.0002092848084363712,0.3333333333333333,7
310,0.00010909884355225835,0.16470503674686887,0.0,1.0,2
311,0.0006000436395374209,0.20884742016701413,0.0001733963735969216,0.3090909090909091,7
312,0.00016364826532838753,0.17773727227775568,8.281919674380176e-05,0.0,2
313,0.00016364826532838753,0.1749203259479781,2.617305902111667e-07,0.6666666666666666,3
314,0.0003818459524329042,0.18018655579472964,0.00013555261127773415,0.23809523809523808,3
315,0.0004909447959851625,0.16729177503399312,8.326567864727242e-05,0.3888888888888889,4
316,5.4549421776129175e-05,0.12129874082749403,0.0,0.0,1
317,0.0012000872790748419,0.21670567652552192,0.00041891839912618507,0.22077922077922077,9
318,0.0016364826532838752,0.21403385872737887,0.00035055264300190466,0.17011494252873563,10
319,0.00010909884355225835,0.18022021234762092,0.0,1.0,2
320,0.00016364826532838753,0.17313449751140408,5.621232582363146e-06,0.3333333333333333,3
321,0.00016364826532838753,0.1724034157168115,0.0,1.0,3
322,0.0005454942177612917,0.17527823459670325,0.00027361642131748894,0.24444444444444444,4
323,5.4549421776129175e-05,0.12566837588088514,0.0,0.0,1
324,0.00016364826532838753,0.12087564288540156,0.0,1.0,3
325,0.0008727907484180668,0.21930328261077614,0.0004069769415018153,0.19166666666666668,7
326,0.00010909884355225835,0.08617901466716811,0.0,1.0,2
327,0.0006545930613135501,0.16871750034512908,0.0008677864210859429,0.2878787878787879,5
328,0.0002181976871045167,0.1813971897882446,1.0802951705187045e-05,0.3333333333333333,4
329,0.0005454942177612917,0.18158945251750816,0.00026292161525995426,0.15555555555555556,4
330,0.0004909447959851625,0.2108192649155895,5.413023387070955e-05,0.5,7
331,0.0002181976871045167,0.17018985285243465,0.0,1.0,4
332,0.00016364826532838753,0.1853139784076665,1.7553799141483667e-06,0.6666666666666666,3
333,5.4549421776129175e-05,0.1691612069761004,0.0,0.0,1
334,0.001254636700850971,0.21652138993220418,0.0012669382668316752,0.06719367588932806,8
335,0.00027274710888064587,0.20050531013135875,2.1364620659411162e-05,0.2,5
336,5.4549421776129175e-05,0.1487938703288854,0.0,0.0,1
337,0.0004363953742090334,0.18847672314525415,4.100009827950202e-05,0.2857142857142857,5
338,0.0004909447959851625,0.20424488886413014,6.329105367201491e-05,0.3055555555555556,7
339,0.00010909884355225835,0.147793418146052,2.71062422805017e-05,0.0,2
340,0.0003818459524329042,0.21473837107146623,0.0002875647302500698,0.09523809523809523,6
341,0.0004909447959851625,0.19824379271563283,0.00010744188939344733,0.16666666666666666,7
342,0.0012000872790748419,0.189372339985951,0.0006779772821812277,0.12121212121212122,7
343,0.0004363953742090334,0.2024650998409613,7.548691174169477e-05,0.2857142857142857,7
344,0.0007636919048658084,0.19829311295957772,0.0001294789835232678,0.17582417582417584,7
345,0.00032729653065677506,0.1937372520423153,0.00011869706593056269,0.4666666666666667,4
346,0.0002181976871045167,0.1819047808053345,1.813527233630929e-06,0.6666666666666666,4
347,0.0006545930613135501,0.20183425633346913,0.00020785239198674085,0.12121212121212122,6
348,5.4549421776129175e-05,0.15470694966032322,0.0,0.0,1
349,0.00010909884355225835,0.17095483666408662,0.00010119787199550021,0.0,2
350,0.00016364826532838753,0.16355006780386838,0.0,1.0,3
351,0.0012000872790748419,0.2077398152869851,0.0007797357034109391,0.09523809523809523,8
